simulation_number,seed,episode,total_steps,resource_remaining,initial_resources,max_steps,total_personal_reward_0,total_personal_reward_1,total_personal_reward_2,total_personal_reward_3,total_personal_reward_4,total_personal_reward_5,total_empathic_reward_0,total_empathic_reward_1,total_empathic_reward_2,total_empathic_reward_3,total_empathic_reward_4,total_empathic_reward_5,total_combined_reward_0,total_combined_reward_1,total_combined_reward_2,total_combined_reward_3,total_combined_reward_4,total_combined_reward_5
7,8,0,422,0.0,250,1000,35.99999999999999,54.54999999999994,33.99999999999998,45.999999999999865,40.99999999999983,37.99999999999988,-336.7599999999997,-343.99999999999943,-335.9599999999996,-340.7599999999994,-338.75999999999937,-337.56,35.99999999999999,54.54999999999994,33.99999999999998,45.999999999999865,40.99999999999983,37.99999999999988
7,8,1,473,0.0,250,1000,51.99999999999992,25.00000000000005,35.0,41.54999999999992,48.9999999999999,46.99999999999983,-394.1599999999996,-383.35999999999984,-387.35999999999984,-389.7999999999998,-392.96,-392.1599999999997,51.99999999999992,25.00000000000005,35.0,41.54999999999992,48.9999999999999,46.99999999999983
7,8,2,474,0.0,250,1000,56.54999999999992,29.000000000000036,46.99999999999989,44.999999999999815,35.999999999999915,36.00000000000002,-396.79999999999995,-385.9600000000001,-393.1600000000002,-392.35999999999984,-388.75999999999993,-388.75999999999993,56.54999999999992,29.000000000000036,46.99999999999989,44.999999999999815,35.999999999999915,36.00000000000002
7,8,3,406,0.0,250,1000,44.54999999999993,40.999999999999886,52.999999999999915,29.000000000000064,49.99999999999993,32.000000000000036,-323.99999999999994,-322.76000000000016,-327.55999999999983,-317.9599999999998,-326.3599999999998,-319.16,44.54999999999993,40.999999999999886,52.999999999999915,29.000000000000064,49.99999999999993,32.000000000000036
7,8,4,294,0.0,250,1000,37.99999999999996,45.54999999999994,40.999999999999915,40.99999999999993,42.999999999999915,40.999999999999936,-209.5599999999999,-212.40000000000018,-210.75999999999976,-210.75999999999982,-211.55999999999975,-210.76000000000013,37.99999999999996,45.54999999999994,40.999999999999915,40.99999999999993,42.999999999999915,40.999999999999936
7,8,5,267,0.0,250,1000,39.999999999999915,45.999999999999865,38.99999999999987,42.99999999999988,44.5499999999999,36.99999999999987,-183.36,-185.75999999999993,-182.96000000000018,-184.55999999999995,-185.00000000000006,-182.16000000000017,39.999999999999915,45.999999999999865,38.99999999999987,42.99999999999988,44.5499999999999,36.99999999999987
7,8,6,256,0.0,250,1000,52.999999999999766,36.6999999999999,53.99999999999989,35.99999999999995,31.550000000000043,37.999999999999964,-177.8,-171.16,-178.19999999999993,-170.99999999999997,-169.04000000000008,-171.8,52.999999999999766,36.6999999999999,53.99999999999989,35.99999999999995,31.550000000000043,37.999999999999964
7,8,7,211,0.0,250,1000,51.00000000000003,39.54999999999988,39.94999999999989,45.999999999999915,38.899999999999885,33.550000000000026,-132.2399999999999,-127.47999999999995,-127.79999999999993,-130.2399999999999,-127.3599999999999,-125.07999999999994,51.00000000000003,39.54999999999988,39.94999999999989,45.999999999999915,38.899999999999885,33.550000000000026
7,8,8,330,0.0,250,1000,37.99999999999996,37.99999999999993,44.99999999999992,48.999999999999915,34.999999999999986,44.5499999999998,-245.5600000000001,-245.56000000000003,-248.36000000000018,-249.96000000000015,-244.36000000000004,-247.99999999999991,37.99999999999996,37.99999999999993,44.99999999999992,48.999999999999915,34.999999999999986,44.5499999999998
7,8,9,232,0.0,250,1000,44.999999999999964,51.999999999999844,38.89999999999982,50.54999999999984,29.00000000000005,34.000000000000036,-150.4399999999999,-153.23999999999992,-147.95999999999995,-152.47999999999976,-144.03999999999994,-146.0399999999999,44.999999999999964,51.999999999999844,38.89999999999982,50.54999999999984,29.00000000000005,34.000000000000036
