simulation_number,seed,episode,total_steps,resource_remaining,initial_resources,max_steps,total_personal_reward_0,total_personal_reward_1,total_personal_reward_2,total_personal_reward_3,total_personal_reward_4,total_personal_reward_5,total_empathic_reward_0,total_empathic_reward_1,total_empathic_reward_2,total_empathic_reward_3,total_empathic_reward_4,total_empathic_reward_5,total_combined_reward_0,total_combined_reward_1,total_combined_reward_2,total_combined_reward_3,total_combined_reward_4,total_combined_reward_5
4,5,0,793,0.0,500,1000,94.54999999999954,65.99999999999986,98.99999999999945,85.99999999999953,75.99999999999956,77.99999999999977,-630.9999999999991,-619.7599999999989,-632.9599999999994,-627.7599999999989,-623.7599999999993,-624.5599999999981,94.54999999999954,65.99999999999986,98.99999999999945,85.99999999999953,75.99999999999956,77.99999999999977
4,5,1,759,0.0,500,1000,90.99999999999959,61.999999999999716,87.9999999999996,100.99999999999953,67.99999999999964,89.54999999999963,-595.7600000000001,-584.1599999999986,-594.5599999999994,-599.7599999999985,-586.5599999999998,-594.9999999999995,90.99999999999959,61.999999999999716,87.9999999999996,100.99999999999953,67.99999999999964,89.54999999999963
4,5,2,737,0.0,500,1000,72.99999999999977,89.54999999999977,92.99999999999972,98.99999999999949,71.99999999999973,72.99999999999982,-566.5599999999988,-572.9999999999987,-574.5599999999981,-576.9599999999988,-566.1599999999993,-566.5599999999986,72.99999999999977,89.54999999999977,92.99999999999972,98.99999999999949,71.99999999999973,72.99999999999982
4,5,3,544,0.0,500,1000,79.9999999999997,72.9999999999997,93.99999999999972,80.54999999999967,88.99999999999963,82.99999999999966,-376.3599999999994,-373.55999999999943,-381.95999999999964,-376.39999999999975,-379.95999999999947,-377.5599999999995,79.9999999999997,72.9999999999997,93.99999999999972,80.54999999999967,88.99999999999963,82.99999999999966
4,5,4,785,0.0,500,1000,94.9999999999997,62.99999999999979,84.9999999999996,89.54999999999963,76.99999999999977,89.9999999999994,-623.3599999999981,-610.5599999999985,-619.359999999999,-620.9999999999985,-616.1599999999986,-621.3599999999988,94.9999999999997,62.99999999999979,84.9999999999996,89.54999999999963,76.99999999999977,89.9999999999994
4,5,5,1000,1.0,500,1000,92.99999999999989,74.99999999999957,77.99999999999953,80.99999999999976,89.99999999999983,81.99999999999964,-837.5999999999995,-830.3999999999999,-831.5999999999997,-832.7999999999995,-836.3999999999999,-833.1999999999998,92.99999999999989,74.99999999999957,77.99999999999953,80.99999999999976,89.99999999999983,81.99999999999964
4,5,6,721,0.0,500,1000,78.99999999999973,86.5499999999996,90.9999999999997,75.99999999999984,84.99999999999987,81.99999999999974,-552.9599999999995,-555.7999999999989,-557.7599999999994,-551.7599999999991,-555.3599999999988,-554.159999999999,78.99999999999973,86.5499999999996,90.9999999999997,75.99999999999984,84.99999999999987,81.99999999999974
4,5,7,571,0.0,500,1000,88.99999999999973,80.99999999999953,88.54999999999977,89.99999999999963,82.99999999999966,67.99999999999964,-406.9599999999997,-403.75999999999925,-406.5999999999998,-407.3599999999993,-404.55999999999955,-398.56000000000023,88.99999999999973,80.99999999999953,88.54999999999977,89.99999999999963,82.99999999999966,67.99999999999964
4,5,8,793,0.0,500,1000,87.99999999999962,83.9999999999996,79.9999999999996,85.99999999999966,89.99999999999947,71.54999999999974,-628.5599999999994,-626.9599999999996,-625.3599999999993,-627.7599999999992,-629.3599999999994,-621.799999999999,87.99999999999962,83.9999999999996,79.9999999999996,85.99999999999966,89.99999999999947,71.54999999999974
4,5,9,599,0.0,500,1000,92.99999999999959,90.99999999999955,76.99999999999984,82.9999999999997,69.54999999999977,85.99999999999966,-436.5599999999992,-435.75999999999925,-430.15999999999923,-432.5599999999998,-426.9999999999988,-433.75999999999937,92.99999999999959,90.99999999999955,76.99999999999984,82.9999999999997,69.54999999999977,85.99999999999966
4,5,10,617,0.0,500,1000,85.5499999999996,81.99999999999973,88.99999999999955,84.99999999999973,79.99999999999969,77.99999999999974,-451.3999999999991,-450.1599999999991,-452.9599999999997,-451.35999999999956,-449.35999999999905,-448.55999999999926,85.5499999999996,81.99999999999973,88.99999999999955,84.99999999999973,79.99999999999969,77.99999999999974
4,5,11,658,0.0,500,1000,92.9999999999996,80.99999999999963,74.99999999999969,94.99999999999977,71.99999999999977,83.54999999999947,-495.5599999999995,-490.7599999999993,-488.3600000000002,-496.35999999999933,-487.1599999999995,-491.5999999999994,92.9999999999996,80.99999999999963,74.99999999999969,94.99999999999977,71.99999999999977,83.54999999999947
4,5,12,581,0.0,500,1000,78.99999999999967,88.54999999999977,81.99999999999953,77.99999999999973,84.99999999999963,86.99999999999969,-412.9599999999995,-416.59999999999957,-414.15999999999906,-412.55999999999955,-415.3599999999997,-416.1599999999994,78.99999999999967,88.54999999999977,81.99999999999953,77.99999999999973,84.99999999999963,86.99999999999969
4,5,13,794,0.0,500,1000,93.99999999999964,81.99999999999979,82.54999999999957,84.99999999999973,74.99999999999983,80.9999999999997,-631.9599999999997,-627.1599999999996,-627.1999999999996,-628.3599999999999,-624.3599999999999,-626.7599999999998,93.99999999999964,81.99999999999979,82.54999999999957,84.99999999999973,74.99999999999983,80.9999999999997
4,5,14,588,0.0,500,1000,91.99999999999959,76.99999999999963,80.99999999999996,78.54999999999959,80.99999999999963,89.99999999999966,-425.1599999999991,-419.15999999999923,-420.7599999999989,-419.5999999999992,-420.75999999999954,-424.3599999999992,91.99999999999959,76.99999999999963,80.99999999999996,78.54999999999959,80.99999999999963,89.99999999999966
4,5,15,672,0.0,500,1000,88.99999999999973,85.99999999999989,86.99999999999962,71.54999999999978,85.99999999999962,79.99999999999973,-507.96000000000015,-506.7599999999999,-507.1600000000001,-500.7999999999999,-506.75999999999993,-504.35999999999984,88.99999999999973,85.99999999999989,86.99999999999962,71.54999999999978,85.99999999999962,79.99999999999973
4,5,16,832,0.0,500,1000,87.5499999999997,86.99999999999974,86.99999999999953,82.99999999999979,84.99999999999982,69.99999999999974,-667.1999999999996,-667.1599999999993,-667.1599999999996,-665.5599999999993,-666.3599999999997,-660.3599999999994,87.5499999999997,86.99999999999974,86.99999999999953,82.99999999999979,84.99999999999982,69.99999999999974
