simulation_number,seed,episode,total_steps,resource_remaining,initial_resources,max_steps,total_personal_reward_0,total_personal_reward_1,total_personal_reward_2,total_personal_reward_3,total_personal_reward_4,total_personal_reward_5,total_empathic_reward_0,total_empathic_reward_1,total_empathic_reward_2,total_empathic_reward_3,total_empathic_reward_4,total_empathic_reward_5,total_combined_reward_0,total_combined_reward_1,total_combined_reward_2,total_combined_reward_3,total_combined_reward_4,total_combined_reward_5
17,18,0,1000,1.0,500,1000,100.99999999999942,103.99999999999952,84.99999999999969,58.99999999999981,49.999999999999574,99.99999999999955,-840.8000000000004,-842.0000000000005,-834.4000000000007,-824.0000000000006,-820.4000000000001,-840.400000000001,100.99999999999942,103.99999999999952,84.99999999999969,58.99999999999981,49.999999999999574,99.99999999999955
17,18,1,699,0.0,500,1000,102.54999999999939,80.99999999999976,88.99999999999973,52.99999999999986,81.99999999999957,91.99999999999955,-540.1999999999981,-531.7599999999989,-534.9599999999988,-520.5599999999989,-532.1599999999985,-536.1599999999987,102.54999999999939,80.99999999999976,88.99999999999973,52.99999999999986,81.99999999999957,91.99999999999955
17,18,2,699,0.0,500,1000,91.99999999999947,88.99999999999959,80.5499999999996,69.99999999999973,86.99999999999964,80.99999999999963,-536.1599999999991,-534.959999999999,-531.399999999999,-527.3599999999988,-534.159999999999,-531.7599999999991,91.99999999999947,88.99999999999959,80.5499999999996,69.99999999999973,86.99999999999964,80.99999999999963
17,18,3,882,0.0,500,1000,96.99999999999955,91.99999999999973,67.9999999999998,64.54999999999978,87.99999999999957,89.99999999999973,-721.1599999999995,-719.1599999999995,-709.5599999999996,-707.9999999999998,-717.5599999999996,-718.3599999999997,96.99999999999955,91.99999999999973,67.9999999999998,64.54999999999978,87.99999999999957,89.99999999999973
17,18,4,836,0.0,500,1000,83.99999999999967,82.99999999999964,108.99999999999966,58.99999999999993,83.54999999999968,80.99999999999963,-669.9599999999989,-669.5599999999991,-679.9599999999994,-659.9599999999991,-669.599999999999,-668.7599999999999,83.99999999999967,82.99999999999964,108.99999999999966,58.99999999999993,83.54999999999968,80.99999999999963
17,18,5,549,0.0,500,1000,81.99999999999957,85.99999999999967,109.54999999999984,72.99999999999969,68.99999999999969,79.99999999999974,-382.15999999999906,-383.7599999999995,-392.99999999999955,-378.5599999999988,-376.9599999999995,-381.3599999999995,81.99999999999957,85.99999999999967,109.54999999999984,72.99999999999969,68.99999999999969,79.99999999999974
17,18,6,771,0.0,500,1000,82.54999999999966,82.99999999999956,85.99999999999969,75.99999999999974,94.99999999999957,76.99999999999955,-604.1999999999989,-604.5599999999994,-605.7599999999984,-601.7599999999987,-609.3599999999992,-602.1599999999992,82.54999999999966,82.99999999999956,85.99999999999969,75.99999999999974,94.99999999999957,76.99999999999955
17,18,7,1000,1.0,500,1000,90.99999999999962,81.9999999999998,82.99999999999963,70.99999999999979,97.99999999999956,73.99999999999959,-836.799999999999,-833.1999999999985,-833.5999999999987,-828.7999999999986,-839.6,-829.9999999999987,90.99999999999962,81.9999999999998,82.99999999999963,70.99999999999979,97.99999999999956,73.99999999999959
17,18,8,506,0.0,500,1000,94.99999999999984,79.9999999999996,69.99999999999982,79.99999999999977,88.54999999999968,85.99999999999964,-344.3599999999999,-338.3599999999996,-334.3599999999996,-338.35999999999945,-341.5999999999996,-340.75999999999993,94.99999999999984,79.9999999999996,69.99999999999982,79.99999999999977,88.54999999999968,85.99999999999964
17,18,9,724,0.0,500,1000,79.54999999999977,89.99999999999966,84.99999999999964,105.99999999999974,63.99999999999978,74.99999999999969,-555.9999999999993,-560.3599999999993,-558.3599999999994,-566.7599999999993,-549.9599999999994,-554.3599999999998,79.54999999999977,89.99999999999966,84.99999999999964,105.99999999999974,63.99999999999978,74.99999999999969
17,18,10,484,0.0,500,1000,81.9999999999997,79.54999999999964,81.99999999999956,76.99999999999966,78.9999999999998,99.99999999999969,-317.1599999999996,-315.99999999999994,-317.15999999999934,-315.1599999999994,-315.9599999999996,-324.35999999999956,81.9999999999997,79.54999999999964,81.99999999999956,76.99999999999966,78.9999999999998,99.99999999999969
17,18,11,503,0.0,500,1000,82.99999999999976,90.99999999999989,85.54999999999959,72.9999999999996,81.99999999999977,84.99999999999956,-336.5599999999994,-339.7599999999992,-337.3999999999993,-332.5599999999994,-336.1599999999991,-337.35999999999916,82.99999999999976,90.99999999999989,85.54999999999959,72.9999999999996,81.99999999999977,84.99999999999956
17,18,12,761,0.0,500,1000,88.99999999999947,81.9999999999996,85.99999999999972,82.54999999999966,73.99999999999974,85.99999999999962,-596.9599999999991,-594.1600000000003,-595.7599999999996,-594.1999999999996,-590.9599999999992,-595.7599999999993,88.99999999999947,81.9999999999996,85.99999999999972,82.54999999999966,73.99999999999974,85.99999999999962
17,18,13,686,0.0,500,1000,79.99999999999963,83.5499999999997,80.9999999999996,85.99999999999973,83.99999999999967,84.99999999999952,-518.3599999999985,-519.5999999999992,-518.7599999999989,-520.7599999999987,-519.9599999999984,-520.3599999999986,79.99999999999963,83.5499999999997,80.9999999999996,85.99999999999973,83.99999999999967,84.99999999999952
17,18,14,472,0.0,500,1000,67.99999999999977,85.54999999999959,89.79999999999973,86.99999999999977,81.99999999999956,86.9999999999996,-299.71999999999963,-306.55999999999926,-308.35999999999973,-307.3199999999993,-305.31999999999965,-307.31999999999954,67.99999999999977,85.54999999999959,89.79999999999973,86.99999999999977,81.99999999999956,86.9999999999996
17,18,15,542,0.0,500,1000,74.99999999999967,72.9999999999997,84.99999999999974,90.54999999999983,78.99999999999966,96.99999999999955,-372.3599999999991,-371.5599999999994,-376.35999999999973,-378.39999999999935,-373.9599999999993,-381.15999999999923,74.99999999999967,72.9999999999997,84.99999999999974,90.54999999999983,78.99999999999966,96.99999999999955
17,18,16,588,0.0,500,1000,81.54999999999973,91.99999999999966,84.99999999999986,86.99999999999962,80.99999999999973,72.9999999999995,-420.7999999999996,-425.15999999999923,-422.35999999999945,-423.1599999999999,-420.7599999999992,-417.559999999999,81.54999999999973,91.99999999999966,84.99999999999986,86.99999999999962,80.99999999999973,72.9999999999995
17,18,17,722,0.0,500,1000,81.99999999999969,78.99999999999957,72.54999999999973,100.99999999999963,81.99999999999964,82.99999999999963,-555.1599999999985,-553.9599999999995,-551.1999999999985,-562.7599999999994,-555.1599999999985,-555.559999999999,81.99999999999969,78.99999999999957,72.54999999999973,100.99999999999963,81.99999999999964,82.99999999999963
17,18,18,599,0.0,500,1000,83.99999999999967,90.99999999999963,76.99999999999969,88.99999999999973,77.9999999999996,80.54999999999959,-432.959999999999,-435.7599999999989,-430.15999999999934,-434.959999999999,-430.559999999999,-431.39999999999935,83.99999999999967,90.99999999999963,76.99999999999969,88.99999999999973,77.9999999999996,80.54999999999959
17,18,19,545,0.0,500,1000,88.99999999999956,77.54999999999967,87.99999999999949,83.9999999999996,81.99999999999969,78.99999999999973,-380.95999999999884,-376.1999999999989,-380.5599999999995,-378.95999999999947,-378.15999999999906,-376.95999999999907,88.99999999999956,77.54999999999967,87.99999999999949,83.9999999999996,81.99999999999969,78.99999999999973
17,18,20,533,0.0,500,1000,62.54999999999974,89.99999999999962,87.99999999999962,80.99999999999957,89.99999999999949,87.99999999999976,-358.1999999999997,-369.3599999999998,-368.55999999999983,-365.7599999999998,-369.3599999999998,-368.55999999999955,62.54999999999974,89.99999999999962,87.99999999999962,80.99999999999957,89.99999999999949,87.99999999999976
17,18,21,955,0.0,500,1000,85.99999999999957,77.99999999999976,78.99999999999983,78.99999999999957,78.54999999999971,98.99999999999959,-789.7599999999996,-786.5599999999993,-786.9599999999995,-786.9599999999996,-786.5999999999992,-794.9599999999999,85.99999999999957,77.99999999999976,78.99999999999983,78.99999999999957,78.54999999999971,98.99999999999959
17,18,22,560,0.0,500,1000,92.9999999999996,82.54999999999973,75.99999999999955,93.99999999999949,77.99999999999956,75.99999999999973,-397.55999999999904,-393.19999999999914,-390.75999999999914,-397.95999999999935,-391.5599999999991,-390.75999999999885,92.9999999999996,82.54999999999973,75.99999999999955,93.99999999999949,77.99999999999956,75.99999999999973
17,18,23,599,0.0,500,1000,73.9999999999998,91.5499999999998,85.9999999999997,91.99999999999973,57.99999999999979,97.99999999999967,-428.9599999999995,-435.7999999999996,-433.75999999999937,-436.15999999999934,-422.55999999999926,-438.55999999999955,73.9999999999998,91.5499999999998,85.9999999999997,91.99999999999973,57.99999999999979,97.99999999999967
17,18,24,1000,1.0,500,1000,86.99999999999953,83.99999999999959,82.99999999999972,70.99999999999982,89.99999999999976,83.99999999999962,-835.2000000000002,-833.9999999999994,-833.5999999999999,-828.7999999999997,-836.3999999999994,-833.9999999999991,86.99999999999953,83.99999999999959,82.99999999999972,70.99999999999982,89.99999999999976,83.99999999999962
17,18,25,722,0.0,500,1000,78.99999999999966,69.99999999999973,90.99999999999979,90.99999999999967,88.54999999999959,79.99999999999959,-553.9599999999998,-550.3599999999999,-558.76,-558.7599999999995,-557.5999999999992,-554.3599999999997,78.99999999999966,69.99999999999973,90.99999999999979,90.99999999999967,88.54999999999959,79.99999999999959
17,18,26,807,0.0,500,1000,76.9999999999996,78.99999999999979,77.99999999999953,80.99999999999972,100.99999999999982,83.54999999999963,-638.1599999999996,-638.9599999999996,-638.5599999999993,-639.7599999999992,-647.7599999999991,-640.5999999999996,76.9999999999996,78.99999999999979,77.99999999999953,80.99999999999972,100.99999999999982,83.54999999999963
17,18,27,510,0.0,500,1000,86.9999999999996,81.89999999999975,70.99999999999987,72.99999999999984,94.99999999999947,91.54999999999988,-345.2399999999992,-343.1599999999992,-338.8399999999992,-339.63999999999965,-348.43999999999926,-346.87999999999926,86.9999999999996,81.89999999999975,70.99999999999987,72.99999999999984,94.99999999999947,91.54999999999988
17,18,28,547,0.0,500,1000,74.99999999999966,104.99999999999977,77.54999999999981,79.99999999999967,81.99999999999955,79.99999999999949,-377.3599999999999,-389.35999999999996,-378.20000000000005,-379.35999999999984,-380.16000000000014,-379.3600000000001,74.99999999999966,104.99999999999977,77.54999999999981,79.99999999999967,81.99999999999955,79.99999999999949
17,18,29,722,0.0,500,1000,90.99999999999973,77.9999999999996,81.9999999999996,89.99999999999972,85.99999999999972,72.5499999999997,-558.7599999999989,-553.559999999999,-555.1599999999992,-558.3599999999986,-556.7599999999989,-551.1999999999986,90.99999999999973,77.9999999999996,81.9999999999996,89.99999999999972,85.99999999999972,72.5499999999997
17,18,30,636,0.0,500,1000,87.99999999999984,82.99999999999966,87.99999999999963,71.99999999999984,93.99999999999969,74.54999999999963,-471.55999999999943,-469.5599999999999,-471.56,-465.15999999999974,-473.9599999999993,-465.9999999999995,87.99999999999984,82.99999999999966,87.99999999999963,71.99999999999984,93.99999999999969,74.54999999999963
17,18,31,663,0.0,500,1000,81.89999999999966,81.99999999999966,66.99999999999972,92.99999999999959,92.99999999999963,82.54999999999967,-496.15999999999923,-496.239999999999,-490.2399999999994,-500.6399999999991,-500.6399999999988,-496.2799999999991,81.89999999999966,81.99999999999966,66.99999999999972,92.99999999999959,92.99999999999963,82.54999999999967
17,18,32,765,0.0,500,1000,85.9999999999998,87.99999999999967,73.79999999999974,99.54999999999968,70.99999999999977,80.99999999999963,-599.9200000000002,-600.7199999999999,-594.9599999999996,-605.1599999999997,-593.9199999999993,-597.9199999999997,85.9999999999998,87.99999999999967,73.79999999999974,99.54999999999968,70.99999999999977,80.99999999999963
17,18,33,1000,1.0,500,1000,70.99999999999972,84.99999999999979,95.9999999999995,79.99999999999966,81.99999999999959,84.99999999999973,-828.7999999999993,-834.3999999999995,-838.8000000000002,-832.3999999999996,-833.1999999999995,-834.3999999999999,70.99999999999972,84.99999999999979,95.9999999999995,79.99999999999966,81.99999999999959,84.99999999999973
17,18,34,605,0.0,500,1000,84.9999999999997,95.99999999999974,62.99999999999993,87.54999999999964,78.99999999999966,88.99999999999962,-439.3599999999992,-443.75999999999925,-430.5599999999992,-440.19999999999925,-436.95999999999975,-440.95999999999987,84.9999999999997,95.99999999999974,62.99999999999993,87.54999999999964,78.99999999999966,88.99999999999962
17,18,35,471,0.0,500,1000,91.54999999999978,75.99999999999964,89.99999999999966,77.99999999999976,79.99999999999966,83.99999999999962,-307.7999999999996,-301.7599999999995,-307.3599999999994,-302.55999999999955,-303.3599999999998,-304.9599999999994,91.54999999999978,75.99999999999964,89.99999999999966,77.99999999999976,79.99999999999966,83.99999999999962
17,18,36,581,0.0,500,1000,75.99999999999972,82.99999999999955,78.54999999999977,90.99999999999962,86.99999999999943,83.99999999999955,-411.759999999999,-414.5599999999994,-412.5999999999996,-417.7599999999995,-416.1599999999995,-414.95999999999907,75.99999999999972,82.99999999999955,78.54999999999977,90.99999999999962,86.99999999999943,83.99999999999955
17,18,37,1000,1.0,500,1000,83.99999999999967,85.99999999999966,85.99999999999972,70.9999999999997,89.99999999999959,81.99999999999956,-833.9999999999985,-834.7999999999988,-834.799999999999,-828.7999999999992,-836.3999999999988,-833.1999999999991,83.99999999999967,85.99999999999966,85.99999999999972,70.9999999999997,89.99999999999959,81.99999999999956
17,18,38,502,0.0,500,1000,69.99999999999982,70.54999999999976,87.99999999999976,80.99999999999974,89.9999999999995,99.99999999999976,-330.35999999999973,-330.3999999999998,-337.5599999999999,-334.75999999999937,-338.36,-342.35999999999956,69.99999999999982,70.54999999999976,87.99999999999976,80.99999999999974,89.9999999999995,99.99999999999976
