simulation_number,seed,episode,total_steps,resource_remaining,initial_resources,max_steps,total_personal_reward_0,total_personal_reward_1,total_personal_reward_2,total_personal_reward_3,total_personal_reward_4,total_personal_reward_5,total_empathic_reward_0,total_empathic_reward_1,total_empathic_reward_2,total_empathic_reward_3,total_empathic_reward_4,total_empathic_reward_5,total_combined_reward_0,total_combined_reward_1,total_combined_reward_2,total_combined_reward_3,total_combined_reward_4,total_combined_reward_5
2,3004,0,1000,1.0,500,1000,75.99999999999959,92.99999999999983,80.99999999999962,91.99999999999932,68.99999999999957,87.9999999999994,-830.799999999999,-837.6,-832.8000000000006,-837.1999999999995,-828.0000000000007,-835.5999999999998,-377.3999999999998,-372.2999999999997,-375.89999999999964,-372.5999999999997,-379.4999999999998,-373.79999999999984
2,3004,1,1000,1.0,500,1000,176.00000000000094,46.99999999999982,47.999999999999815,92.99999999999964,32.999999999999986,101.99999999999959,-870.800000000002,-819.2000000000005,-819.6000000000006,-837.6000000000015,-813.6000000000004,-841.2000000000007,-347.3999999999996,-386.1,-385.8,-372.29999999999995,-390.3000000000003,-369.6
2,3004,2,950,0.0,500,1000,125.54999999999964,132.0,67.99999999999977,0.0,90.9999999999995,82.99999999999959,-800.3999999999999,-803.1600000000005,-777.5599999999997,-750.3599999999998,-786.7599999999998,-783.5600000000006,-337.4249999999997,-335.57999999999964,-354.78,-375.1799999999999,-347.8799999999999,-350.2799999999998
2,3004,3,746,0.0,500,1000,107.54999999999978,105.99999999999932,92.99999999999993,85.99999999999974,95.99999999999983,11.000000000000016,-589.1999999999989,-588.759999999999,-583.559999999999,-580.759999999999,-584.7599999999992,-550.7599999999989,-240.82499999999962,-241.37999999999968,-245.2799999999995,-247.37999999999957,-244.37999999999963,-269.8799999999993
2,3004,4,906,0.0,500,1000,152.00000000000156,28.000000000000018,135.0000000000006,106.54999999999937,55.99999999999977,22.00000000000005,-767.1600000000013,-717.5600000000005,-760.3600000000006,-748.7999999999995,-728.7600000000002,-715.1599999999996,-307.5799999999994,-344.78000000000003,-312.67999999999967,-321.1249999999997,-336.37999999999954,-346.5800000000003
2,3004,5,828,0.0,500,1000,82.54999999999953,109.99999999999964,92.9999999999995,102.99999999999974,109.99999999999956,1.0000000000000004,-661.1999999999996,-672.3599999999992,-665.5599999999994,-669.5599999999993,-672.359999999999,-628.7599999999991,-289.32499999999976,-281.1799999999999,-286.2799999999999,-283.2799999999999,-281.17999999999984,-313.87999999999954
2,3004,6,1000,1.0,500,1000,145.00000000000074,107.99999999999928,69.99999999999989,139.0000000000003,35.999999999999936,1.0000000000000004,-858.3999999999994,-843.6000000000003,-828.4000000000001,-855.9999999999994,-814.7999999999998,-800.8000000000003,-356.70000000000033,-367.8000000000001,-379.19999999999993,-358.5,-389.4000000000001,-399.90000000000015
2,3004,7,770,0.0,500,1000,114.54999999999937,23.000000000000018,32.999999999999986,103.9999999999997,111.9999999999995,112.99999999999969,-615.9999999999989,-579.5599999999986,-583.5599999999985,-611.9599999999984,-615.1599999999992,-615.5599999999986,-250.72499999999982,-278.2799999999994,-275.2799999999994,-253.98,-251.57999999999979,-251.27999999999997
2,3004,8,992,0.0,500,1000,62.99999999999969,108.54999999999966,116.9999999999996,92.99999999999976,18.00000000000003,99.99999999999942,-817.559999999999,-835.5999999999993,-839.1599999999996,-829.5599999999998,-799.5599999999979,-832.3599999999999,-377.2799999999995,-363.5249999999996,-361.0799999999996,-368.2799999999996,-390.7799999999995,-366.1799999999996
2,3004,9,1000,1.0,500,1000,130.99999999999994,176.00000000000122,47.99999999999984,62.9999999999999,36.999999999999964,44.0,-852.8,-870.8000000000009,-819.5999999999997,-825.5999999999998,-815.1999999999999,-818.0000000000008,-360.89999999999947,-347.3999999999994,-385.79999999999944,-381.29999999999933,-389.09999999999934,-386.9999999999994
