simulation_number,seed,episode,total_steps,resource_remaining,initial_resources,max_steps,total_personal_reward_0,total_personal_reward_1,total_personal_reward_2,total_personal_reward_3,total_personal_reward_4,total_personal_reward_5,total_empathic_reward_0,total_empathic_reward_1,total_empathic_reward_2,total_empathic_reward_3,total_empathic_reward_4,total_empathic_reward_5,total_combined_reward_0,total_combined_reward_1,total_combined_reward_2,total_combined_reward_3,total_combined_reward_4,total_combined_reward_5
0,1,0,579,0.0,250,1000,37.99999999999996,44.549999999999926,55.99999999999992,41.00000000000001,39.99999999999988,30.000000000000096,-494.55999999999983,-496.9999999999997,-501.75999999999993,-495.7599999999996,-495.36000000000035,-491.3599999999997,37.99999999999996,44.549999999999926,55.99999999999992,41.00000000000001,39.99999999999988,30.000000000000096
0,1,1,398,0.0,250,1000,42.99999999999993,33.99999999999999,32.00000000000004,34.99999999999993,47.99999999999989,57.549999999999955,-315.5600000000001,-311.9600000000001,-311.16,-312.36000000000007,-317.56,-321.2000000000001,42.99999999999993,33.99999999999999,32.00000000000004,34.99999999999993,47.99999999999989,57.549999999999955
0,1,2,509,0.0,250,1000,39.99999999999984,40.54999999999993,33.000000000000036,46.999999999999886,41.999999999999865,46.99999999999986,-425.3599999999999,-425.39999999999975,-422.56000000000023,-428.1599999999998,-426.16,-428.15999999999974,39.99999999999984,40.54999999999993,33.000000000000036,46.999999999999886,41.999999999999865,46.99999999999986
0,1,3,454,0.0,250,1000,41.99999999999992,38.999999999999915,48.99999999999982,45.999999999999915,33.550000000000026,39.99999999999996,-371.16000000000014,-369.96,-373.96000000000015,-372.7600000000001,-367.6000000000001,-370.3600000000002,41.99999999999992,38.999999999999915,48.99999999999982,45.999999999999915,33.550000000000026,39.99999999999996
0,1,4,312,0.0,250,1000,34.99999999999995,53.99999999999997,48.999999999999794,41.99999999999995,35.55,34.0,-226.36000000000016,-233.95999999999987,-231.96000000000012,-229.15999999999983,-226.39999999999978,-225.95999999999987,34.99999999999995,53.99999999999997,48.999999999999794,41.99999999999995,35.55,34.0
0,1,5,227,0.0,250,1000,38.999999999999915,38.99999999999995,52.99999999999995,56.5499999999999,41.99999999999993,20.00000000000004,-142.95999999999984,-142.9599999999999,-148.55999999999986,-149.79999999999987,-144.15999999999985,-135.35999999999987,38.999999999999915,38.99999999999995,52.99999999999995,56.5499999999999,41.99999999999993,20.00000000000004
0,1,6,328,0.0,250,1000,44.99999999999985,43.549999999999876,51.99999999999989,33.00000000000003,41.99999999999995,34.000000000000014,-246.35999999999996,-245.59999999999997,-249.1599999999999,-241.56000000000012,-245.15999999999997,-241.95999999999998,44.99999999999985,43.549999999999876,51.99999999999989,33.00000000000003,41.99999999999995,34.000000000000014
0,1,7,541,0.0,250,1000,31.550000000000043,43.99999999999987,50.99999999999991,35.99999999999992,46.999999999999964,39.99999999999995,-453.79999999999984,-458.9599999999997,-461.7599999999997,-455.7599999999997,-460.1599999999998,-457.3599999999997,31.550000000000043,43.99999999999987,50.99999999999991,35.99999999999992,46.999999999999964,39.99999999999995
0,1,8,344,0.0,250,1000,37.94999999999991,42.999999999999844,40.999999999999964,40.54999999999994,41.99999999999994,44.99999999999992,-259.56000000000006,-261.6,-260.8000000000001,-260.4400000000001,-261.2000000000001,-262.4000000000001,37.94999999999991,42.999999999999844,40.999999999999964,40.54999999999994,41.99999999999994,44.99999999999992
0,1,9,259,0.0,250,1000,47.99999999999987,35.54999999999994,40.999999999999964,37.999999999999886,35.999999999999886,50.999999999999915,-178.5599999999999,-173.39999999999995,-175.7599999999999,-174.55999999999997,-173.75999999999988,-179.75999999999985,47.99999999999987,35.54999999999994,40.999999999999964,37.999999999999886,35.999999999999886,50.999999999999915
0,1,10,186,0.0,250,1000,39.99999999999993,41.99999999999996,58.54999999999995,27.800000000000047,46.99999999999986,33.999999999999986,-102.52000000000001,-103.32,-109.75999999999993,-97.55999999999996,-105.31999999999996,-100.11999999999999,39.99999999999993,41.99999999999996,58.54999999999995,27.800000000000047,46.99999999999986,33.999999999999986
0,1,11,246,0.0,250,1000,44.99999999999995,44.99999999999993,43.149999999999935,49.999999999999936,27.000000000000046,38.999999999999964,-164.67999999999995,-164.67999999999992,-163.59999999999994,-166.67999999999998,-157.47999999999988,-162.27999999999994,44.99999999999995,44.99999999999993,43.149999999999935,49.999999999999936,27.000000000000046,38.999999999999964
0,1,12,301,0.0,250,1000,39.99999999999995,53.999999999999886,47.99999999999995,32.550000000000026,27.00000000000004,47.999999999999886,-217.35999999999976,-222.95999999999995,-220.55999999999986,-214.19999999999987,-212.15999999999977,-220.55999999999995,39.99999999999995,53.999999999999886,47.99999999999995,32.550000000000026,27.00000000000004,47.999999999999886
0,1,13,300,0.0,250,1000,33.00000000000001,47.54999999999994,39.99999999999992,44.99999999999992,34.99999999999999,48.99999999999989,-213.56000000000003,-219.19999999999996,-216.35999999999984,-218.3599999999999,-214.35999999999996,-219.95999999999995,33.00000000000001,47.54999999999994,39.99999999999992,44.99999999999992,34.99999999999999,48.99999999999989
0,1,14,269,0.0,250,1000,40.999999999999915,38.00000000000002,44.99999999999989,43.999999999999936,42.54999999999988,38.99999999999998,-185.7600000000001,-184.56000000000012,-187.35999999999999,-186.96000000000004,-186.2000000000001,-184.96000000000006,40.999999999999915,38.00000000000002,44.99999999999989,43.999999999999936,42.54999999999988,38.99999999999998
0,1,15,284,0.0,250,1000,38.99999999999993,39.99999999999991,39.999999999999915,41.54999999999989,44.99999999999986,43.99999999999985,-199.96,-200.35999999999999,-200.35999999999987,-200.79999999999995,-202.35999999999993,-201.96,38.99999999999993,39.99999999999991,39.999999999999915,41.54999999999989,44.99999999999986,43.99999999999985
0,1,16,272,0.0,250,1000,45.99999999999991,42.9999999999999,34.99999999999998,37.000000000000014,45.99999999999985,42.54999999999994,-190.7600000000001,-189.55999999999992,-186.35999999999996,-187.15999999999997,-190.7599999999999,-189.2,45.99999999999991,42.9999999999999,34.99999999999998,37.000000000000014,45.99999999999985,42.54999999999994
0,1,17,269,0.0,250,1000,47.74999999999995,43.54999999999981,54.999999999999915,37.999999999999915,29.00000000000004,35.999999999999936,-188.56,-186.79999999999998,-191.56000000000003,-184.75999999999985,-181.15999999999997,-183.9599999999999,47.74999999999995,43.54999999999981,54.999999999999915,37.999999999999915,29.00000000000004,35.999999999999936
0,1,18,451,0.0,250,1000,56.99999999999985,44.99999999999994,42.54999999999992,40.99999999999992,28.00000000000006,35.999999999999986,-374.1599999999997,-369.35999999999996,-368.1999999999997,-367.7599999999997,-362.55999999999966,-365.75999999999976,56.99999999999985,44.99999999999994,42.54999999999992,40.99999999999992,28.00000000000006,35.999999999999986
0,1,19,248,0.0,250,1000,38.99999999999995,40.54999999999987,49.99999999999992,50.99999999999992,30.000000000000046,38.99999999999992,-163.95999999999995,-164.39999999999995,-168.3600000000001,-168.76,-160.35999999999993,-163.95999999999995,38.99999999999995,40.54999999999987,49.99999999999992,50.99999999999992,30.000000000000046,38.99999999999992
0,1,20,396,0.0,250,1000,41.9999999999999,46.5499999999998,40.999999999999865,36.00000000000006,33.999999999999964,49.9999999999999,-313.15999999999985,-314.7999999999997,-312.76000000000005,-310.7599999999997,-309.95999999999975,-316.3599999999996,41.9999999999999,46.5499999999998,40.999999999999865,36.00000000000006,33.999999999999964,49.9999999999999
0,1,21,255,0.0,250,1000,46.99999999999981,56.99999999999989,24.00000000000004,47.999999999999865,32.00000000000008,41.54999999999994,-174.1600000000002,-178.1600000000001,-164.9599999999999,-174.56000000000003,-168.16000000000014,-171.79999999999995,46.99999999999981,56.99999999999989,24.00000000000004,47.999999999999865,32.00000000000008,41.54999999999994
