simulation_number,seed,episode,step,resource_remaining,initial_resources,max_step,observation_0,observation_1,observation_2,observation_3,observation_4,observation_5,action_0,action_1,action_2,action_3,action_4,action_5,personal_reward_0,personal_reward_1,personal_reward_2,personal_reward_3,personal_reward_4,personal_reward_5,empathic_reward_0,empathic_reward_1,empathic_reward_2,empathic_reward_3,empathic_reward_4,empathic_reward_5,total_reward_0,total_reward_1,total_reward_2,total_reward_3,total_reward_4,total_reward_5
8,8,0,15,461.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,0,0,1,0.15,0.25,0.2,0.25,0.2,0.8,-0.039999999999999994,-0.12,-0.08,-0.12,-0.08,-0.15999999999999998,0.055,0.065,0.060000000000000005,0.065,0.060000000000000005,0.32000000000000006
8,8,0,16,457.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,1,1,0.15,0.2,0.75,0.8,0.7,0.8,0.0,-0.040000000000000015,-0.08,-0.12,-0.040000000000000015,-0.12,0.075,0.08,0.335,0.34,0.32999999999999996,0.34
8,8,0,17,456.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,0,0,0.15,0.7,0.25,0.25,0.2,0.3,-0.039999999999999994,-0.08,-0.12,-0.12,-0.08,-0.15999999999999998,0.055,0.31,0.065,0.065,0.060000000000000005,0.07
8,8,0,18,452.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,0,1,0.7,0.2,0.75,0.75,0.2,0.85,0.0,0.0,-0.039999999999999994,-0.039999999999999994,0.0,-0.11999999999999997,0.35,0.1,0.355,0.355,0.1,0.365
8,8,0,19,448.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,0,1,1,0.2,0.75,0.8,0.2,0.7,0.85,0.039999999999999994,0.0,-0.039999999999999994,0.039999999999999994,0.039999999999999994,-0.07999999999999999,0.12,0.375,0.38,0.12,0.37,0.385
8,8,0,20,444.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,0,1,0.2,0.8,0.8,0.75,0.2,0.85,0.11999999999999997,0.039999999999999994,0.039999999999999994,0.07999999999999999,0.11999999999999997,0.0,0.15999999999999998,0.42000000000000004,0.42000000000000004,0.415,0.15999999999999998,0.425
8,8,0,21,442.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,1,0,0.15,0.8,0.25,0.25,0.7,0.35,0.07999999999999999,-0.040000000000000015,-2.2204460492503132e-17,-2.2204460492503132e-17,0.039999999999999966,-0.08,0.11499999999999999,0.38,0.12499999999999999,0.12499999999999999,0.36999999999999994,0.13499999999999998
8,8,0,22,440.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,0,0,0.1,0.85,0.25,0.8,0.15,0.35,0.11999999999999995,-0.08000000000000003,-4.4408920985006264e-17,-0.040000000000000036,0.07999999999999996,-0.08000000000000003,0.10999999999999999,0.38499999999999995,0.12499999999999997,0.38,0.11499999999999998,0.13499999999999998
8,8,0,23,436.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,1,0,0.65,0.3,0.75,0.8,0.7,0.3,0.07999999999999999,-0.040000000000000015,-2.2204460492503132e-17,-0.040000000000000015,0.039999999999999966,-0.040000000000000015,0.365,0.12999999999999998,0.375,0.38,0.36999999999999994,0.12999999999999998
8,8,0,24,433.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,0,0,0,0.65,0.8,0.8,0.25,0.2,0.25,0.039999999999999994,-0.08,-0.08,-0.040000000000000015,-2.2204460492503132e-17,-0.040000000000000015,0.34500000000000003,0.36000000000000004,0.36000000000000004,0.105,0.09999999999999999,0.105
8,8,0,25,430.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,1,1,0,0.7,0.3,0.3,0.8,0.75,0.2,0.07999999999999999,0.0,0.0,0.0,0.039999999999999994,0.07999999999999999,0.38999999999999996,0.15,0.15,0.4,0.395,0.14
8,8,0,26,425.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,0,1,1,0.75,0.85,0.8,0.25,0.75,0.7,0.07999999999999999,0.0,0.039999999999999994,0.07999999999999999,0.07999999999999999,0.11999999999999997,0.415,0.425,0.42000000000000004,0.16499999999999998,0.415,0.41
8,8,0,27,424.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,0,0,0.25,0.85,0.3,0.25,0.25,0.2,0.07999999999999999,0.0,0.039999999999999994,0.07999999999999999,0.07999999999999999,0.11999999999999997,0.16499999999999998,0.425,0.16999999999999998,0.16499999999999998,0.16499999999999998,0.15999999999999998
8,8,0,28,420.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,1,1,0.75,0.9,0.25,0.75,0.8,0.15,0.08,-0.040000000000000015,0.08,0.08,0.040000000000000015,0.16,0.415,0.43,0.165,0.415,0.42000000000000004,0.155
8,8,0,29,419.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,0,0,0,0.25,0.35,0.75,0.25,0.25,0.1,-0.040000000000000015,-0.12,-0.040000000000000015,-0.040000000000000015,-0.040000000000000015,0.07999999999999999,0.105,0.11499999999999999,0.355,0.105,0.105,0.09
8,8,0,30,418.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,0,0,0.25,0.85,0.2,0.2,0.25,0.05,-0.16,-0.24,-0.12000000000000002,-0.12000000000000002,-0.16,0.0,0.045,0.305,0.039999999999999994,0.039999999999999994,0.045,0.025
8,8,0,31,416.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,0,0,0,0.8,0.85,0.2,0.2,0.2,0.05,-0.2,-0.24,-0.12000000000000002,-0.12000000000000002,-0.12000000000000002,0.0,0.30000000000000004,0.305,0.039999999999999994,0.039999999999999994,0.039999999999999994,0.025
8,8,0,32,413.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,0,0,0.85,0.85,0.2,0.7,0.2,0.05,-0.2,-0.2,-0.08000000000000003,-0.08000000000000003,-0.08000000000000003,0.039999999999999994,0.32499999999999996,0.32499999999999996,0.05999999999999999,0.30999999999999994,0.05999999999999999,0.045
8,8,0,33,411.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,0,0,0.3,0.35,0.7,0.7,0.15,0.05,-0.24000000000000005,-0.27999999999999997,-0.16000000000000003,-0.16000000000000003,-0.12000000000000002,-0.040000000000000015,0.02999999999999997,0.035,0.26999999999999996,0.26999999999999996,0.014999999999999986,0.004999999999999994
8,8,0,34,409.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,0,0,1,0.8,0.85,0.15,0.2,0.15,0.05,-0.28,-0.32,-0.16000000000000003,-0.20000000000000004,-0.16000000000000003,-0.08000000000000003,0.26,0.265,-0.005000000000000018,-1.3877787807814457e-17,-0.005000000000000018,-0.015000000000000013
8,8,0,35,406.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,0,0,0.8,0.35,0.7,0.7,0.1,0.05,-0.27999999999999997,-0.32,-0.2,-0.2,-0.12000000000000002,-0.08,0.26,0.014999999999999986,0.24999999999999997,0.24999999999999997,-0.010000000000000009,-0.015
8,8,0,36,403.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,0,1,0.8,0.3,0.7,0.2,0.05,0.55,-0.36,-0.36,-0.28,-0.28,-0.16,-0.16,0.22000000000000003,-0.03,0.20999999999999996,-0.04000000000000001,-0.055,0.195
8,8,0,37,401.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,1,0,0.3,0.25,0.75,0.2,0.6,0.05,-0.32,-0.27999999999999997,-0.27999999999999997,-0.24000000000000005,-0.16,-0.12,-0.010000000000000009,-0.014999999999999986,0.23500000000000001,-0.020000000000000018,0.21999999999999997,-0.034999999999999996
8,8,0,38,399.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,1,0,1,0.8,0.2,0.25,0.7,0.05,0.05,-0.4,-0.32,-0.36,-0.32,-0.2,-0.2,0.2,-0.06,-0.05499999999999999,0.18999999999999997,-0.07500000000000001,-0.07500000000000001
8,8,0,39,398.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,0,1,0.3,0.2,0.75,0.2,0.05,0.05,-0.4,-0.32,-0.36,-0.32,-0.2,-0.2,-0.05000000000000002,-0.06,0.195,-0.06,-0.07500000000000001,-0.07500000000000001
8,8,0,40,393.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,0,1,0.85,0.7,0.8,0.75,0.05,0.6,-0.27999999999999997,-0.16000000000000003,-0.24000000000000005,-0.2,-0.040000000000000015,-0.08000000000000003,0.28500000000000003,0.26999999999999996,0.28,0.275,0.004999999999999994,0.25999999999999995
8,8,0,41,391.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,0,1,0,0.3,0.7,0.85,0.25,0.05,0.1,-0.24000000000000005,-0.16000000000000003,-0.27999999999999997,-0.2,-0.040000000000000015,-0.08000000000000003,0.02999999999999997,0.26999999999999996,0.28500000000000003,0.024999999999999994,0.004999999999999994,0.009999999999999988
8,8,0,42,389.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,0,0.8,0.15,0.35,0.75,0.05,0.1,-0.28,-0.16000000000000003,-0.32,-0.24000000000000005,-0.08000000000000003,-0.12000000000000004,0.26,-0.005000000000000018,0.014999999999999986,0.255,-0.015000000000000013,-0.010000000000000016
8,8,0,43,388.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,0,1,0.3,0.15,0.3,0.75,0.05,0.1,-0.32,-0.2,-0.32,-0.28,-0.12000000000000002,-0.16000000000000003,-0.010000000000000009,-0.02500000000000001,-0.010000000000000009,0.235,-0.03500000000000001,-0.030000000000000013
8,8,0,44,384.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,1,0,0.8,0.65,0.85,0.8,0.05,0.1,-0.24000000000000005,-0.12000000000000004,-0.28,-0.24000000000000005,-0.040000000000000036,-0.08000000000000004,0.28,0.265,0.285,0.28,0.004999999999999984,0.009999999999999981
8,8,0,45,382.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,0,0,0.8,0.15,0.85,0.25,0.05,0.1,-0.28,-0.16000000000000003,-0.32,-0.24000000000000005,-0.08000000000000003,-0.12000000000000004,0.26,-0.005000000000000018,0.265,0.004999999999999977,-0.015000000000000013,-0.010000000000000016
8,8,0,46,380.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,1,0,0.25,0.15,0.85,0.25,0.6,0.05,-0.28,-0.2,-0.36,-0.28,-0.16000000000000003,-0.12000000000000002,-0.015000000000000013,-0.02500000000000001,0.245,-0.015000000000000013,0.21999999999999997,-0.03500000000000001
8,8,0,47,377.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,0,0,0.8,0.7,0.3,0.8,0.05,0.05,-0.28,-0.20000000000000004,-0.28,-0.28,-0.08000000000000003,-0.08000000000000003,0.26,0.24999999999999994,0.009999999999999981,0.26,-0.015000000000000013,-0.015000000000000013
8,8,0,48,375.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,0,0,0.25,0.75,0.3,0.8,0.05,0.05,-0.24000000000000005,-0.24000000000000005,-0.28,-0.28,-0.08000000000000003,-0.08000000000000003,0.004999999999999977,0.255,0.009999999999999981,0.26,-0.015000000000000013,-0.015000000000000013
8,8,0,49,372.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,1,1,0,0.8,0.25,0.25,0.85,0.6,0.05,-0.2,-0.16000000000000003,-0.16000000000000003,-0.24000000000000005,-0.040000000000000036,-2.2204460492503132e-17,0.30000000000000004,0.044999999999999984,0.044999999999999984,0.30499999999999994,0.27999999999999997,0.02499999999999999
8,8,0,50,368.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,0,0.8,0.2,0.75,0.85,0.65,0.0,-0.24000000000000005,-0.16000000000000003,-0.2,-0.27999999999999997,-0.12000000000000002,-2.2204460492503132e-17,0.28,0.01999999999999999,0.275,0.28500000000000003,0.265,-1.1102230246251566e-17
8,8,0,51,365.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,0,1,0.3,0.7,0.2,0.9,0.15,0.55,-0.19999999999999998,-0.12,-0.12,-0.27999999999999997,-0.07999999999999999,2.2204460492503132e-17,0.05,0.29,0.04000000000000001,0.31000000000000005,0.035,0.275
8,8,0,52,364.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,0,1,0,0.25,0.2,0.2,0.35,0.7,0.05,-0.2,-0.16,-0.16,-0.27999999999999997,-0.16,-0.039999999999999994,0.024999999999999994,0.020000000000000004,0.020000000000000004,0.035,0.26999999999999996,0.0050000000000000044
8,8,0,53,364.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,0,0,0.25,0.2,0.2,0.3,0.2,0.05,-0.24,-0.2,-0.2,-0.27999999999999997,-0.2,-0.07999999999999999,0.0050000000000000044,0.0,0.0,0.010000000000000009,0.0,-0.014999999999999993
8,8,0,54,361.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,1,1,0.75,0.15,0.15,0.8,0.2,0.6,-0.27999999999999997,-0.2,-0.2,-0.32,-0.24000000000000005,-0.16,0.23500000000000001,-0.02500000000000001,-0.02500000000000001,0.24000000000000002,-0.020000000000000018,0.21999999999999997
8,8,0,55,357.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,1,1,0.75,0.15,0.65,0.3,0.75,0.65,-0.2,-0.12000000000000002,-0.12000000000000002,-0.24000000000000005,-0.2,-0.12000000000000002,0.275,0.014999999999999986,0.265,0.02999999999999997,0.275,0.265
8,8,0,56,356.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,0,0,1,0.25,0.15,0.1,0.3,0.2,0.7,-0.24,-0.15999999999999998,-0.12,-0.27999999999999997,-0.2,-0.2,0.0050000000000000044,-0.0049999999999999906,-0.009999999999999995,0.010000000000000009,0.0,0.24999999999999997
8,8,0,57,354.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,0,0,0,0.75,0.65,0.1,0.25,0.2,0.2,-0.27999999999999997,-0.19999999999999998,-0.15999999999999998,-0.27999999999999997,-0.24,-0.24,0.23500000000000001,0.22500000000000003,-0.029999999999999985,-0.014999999999999986,-0.01999999999999999,-0.01999999999999999
8,8,0,58,354.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,0,0,0.25,0.1,0.1,0.2,0.2,0.2,-0.36,-0.23999999999999994,-0.23999999999999994,-0.31999999999999995,-0.31999999999999995,-0.31999999999999995,-0.05499999999999999,-0.06999999999999997,-0.06999999999999997,-0.05999999999999997,-0.05999999999999997,-0.05999999999999997
8,8,0,59,350.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,1,0,0.2,0.65,0.65,0.7,0.7,0.2,-0.27999999999999997,-0.23999999999999994,-0.23999999999999994,-0.27999999999999997,-0.27999999999999997,-0.27999999999999997,-0.03999999999999998,0.20500000000000004,0.20500000000000004,0.21,0.21,-0.03999999999999998
8,8,0,60,348.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,0,1,1,0.7,0.15,0.1,0.15,0.7,0.2,-0.36,-0.31999999999999995,-0.27999999999999997,-0.31999999999999995,-0.36,-0.36,0.16999999999999998,-0.08499999999999998,-0.08999999999999998,-0.08499999999999998,0.16999999999999998,-0.07999999999999999
8,8,0,61,348.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,1,0,0.2,0.1,0.1,0.1,0.2,0.15,-0.48,-0.4,-0.4,-0.4,-0.48,-0.44000000000000006,-0.13999999999999999,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.13999999999999999,-0.14500000000000002
8,8,0,62,348.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.15,0.15,-0.5199999999999999,-0.43999999999999995,-0.43999999999999995,-0.43999999999999995,-0.48,-0.48,-0.15999999999999995,-0.16999999999999998,-0.16999999999999998,-0.16999999999999998,-0.16499999999999998,-0.16499999999999998
8,8,0,63,346.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,1,0,0.2,0.1,0.65,0.1,0.7,0.15,-0.44000000000000006,-0.36,-0.4,-0.36,-0.43999999999999995,-0.39999999999999997,-0.12000000000000002,-0.13,0.125,-0.13,0.13,-0.12499999999999999
8,8,0,64,344.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,1,1,1,0.15,0.1,0.15,0.6,0.75,0.1,-0.44000000000000006,-0.4,-0.44000000000000006,-0.4,-0.52,-0.4,-0.14500000000000002,-0.15000000000000002,-0.14500000000000002,0.09999999999999998,0.11499999999999999,-0.15000000000000002
8,8,0,65,341.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,1,1,0.1,0.65,0.1,0.1,0.75,0.6,-0.44000000000000006,-0.48,-0.44000000000000006,-0.44000000000000006,-0.56,-0.44000000000000006,-0.17000000000000004,0.08500000000000002,-0.17000000000000004,-0.17000000000000004,0.09499999999999997,0.07999999999999996
8,8,0,66,340.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,0,0,0.1,0.7,0.1,0.1,0.25,0.05,-0.44000000000000006,-0.5199999999999999,-0.44000000000000006,-0.44000000000000006,-0.5599999999999999,-0.4,-0.17000000000000004,0.09000000000000002,-0.17000000000000004,-0.17000000000000004,-0.15499999999999997,-0.17500000000000002
8,8,0,67,339.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,0,0.05,0.15,0.1,0.1,0.8,0.05,-0.44000000000000006,-0.52,-0.4800000000000001,-0.4800000000000001,-0.64,-0.44000000000000006,-0.19500000000000003,-0.185,-0.19000000000000006,-0.19000000000000006,0.08000000000000002,-0.19500000000000003
8,8,0,68,336.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,0,0,0.6,0.7,0.1,0.65,0.3,0.05,-0.36,-0.44000000000000006,-0.36,-0.4,-0.5199999999999999,-0.31999999999999995,0.12,0.12999999999999995,-0.13,0.125,-0.10999999999999996,-0.13499999999999998
8,8,0,69,333.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,1,0,0.1,0.15,0.6,0.65,0.8,0.05,-0.4,-0.44000000000000006,-0.4,-0.44000000000000006,-0.5599999999999999,-0.36,-0.15000000000000002,-0.14500000000000002,0.09999999999999998,0.10499999999999998,0.12000000000000005,-0.155
8,8,0,70,330.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,0,0,0.6,0.7,0.65,0.15,0.25,0.05,-0.36,-0.44000000000000006,-0.4,-0.4,-0.4800000000000001,-0.32,0.12,0.12999999999999995,0.125,-0.125,-0.11500000000000005,-0.135
8,8,0,71,327.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,0,1,0.65,0.2,0.7,0.15,0.25,0.6,-0.27999999999999997,-0.32,-0.32,-0.27999999999999997,-0.36,-0.24,0.18500000000000003,-0.06,0.18999999999999997,-0.06499999999999999,-0.05499999999999999,0.18
8,8,0,72,325.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,0,0,0.15,0.2,0.75,0.7,0.25,0.1,-0.19999999999999998,-0.24,-0.27999999999999997,-0.24,-0.27999999999999997,-0.15999999999999998,-0.024999999999999994,-0.01999999999999999,0.23500000000000001,0.22999999999999998,-0.014999999999999986,-0.029999999999999985
8,8,0,73,325.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,0,1,1,0.15,0.2,0.2,0.2,0.2,0.1,-0.27999999999999997,-0.31999999999999995,-0.31999999999999995,-0.31999999999999995,-0.31999999999999995,-0.23999999999999994,-0.06499999999999999,-0.05999999999999997,-0.05999999999999997,-0.05999999999999997,-0.05999999999999997,-0.06999999999999997
8,8,0,74,321.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,1,1,0.7,0.75,0.2,0.15,0.7,0.65,-0.24,-0.27999999999999997,-0.24,-0.19999999999999998,-0.24,-0.19999999999999998,0.22999999999999998,0.23500000000000001,-0.01999999999999999,-0.024999999999999994,0.22999999999999998,0.22500000000000003
8,8,0,75,318.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,0,1,0.75,0.2,0.75,0.15,0.15,0.65,-0.27999999999999997,-0.24000000000000005,-0.27999999999999997,-0.2,-0.2,-0.2,0.23500000000000001,-0.020000000000000018,0.23500000000000001,-0.02500000000000001,-0.02500000000000001,0.225
