simulation_number,seed,episode,total_steps,resource_remaining,initial_resources,max_steps,total_personal_reward_0,total_personal_reward_1,total_personal_reward_2,total_personal_reward_3,total_personal_reward_4,total_personal_reward_5,total_empathic_reward_0,total_empathic_reward_1,total_empathic_reward_2,total_empathic_reward_3,total_empathic_reward_4,total_empathic_reward_5,total_combined_reward_0,total_combined_reward_1,total_combined_reward_2,total_combined_reward_3,total_combined_reward_4,total_combined_reward_5
25,26,0,932,0.0,500,1000,76.99999999999967,82.99999999999945,88.49999999999949,87.99999999999964,81.99999999999956,80.99999999999963,-763.1999999999998,-765.5999999999996,-767.5999999999997,-767.5999999999997,-765.1999999999996,-764.8000000000001,-343.0999999999999,-341.29999999999956,-339.54999999999956,-339.7999999999996,-341.5999999999995,-341.8999999999996
25,26,1,996,0.0,500,1000,52.999999999999886,105.99999999999962,60.99999999999984,86.99999999999966,152.00000000000128,40.5499999999999,-817.56,-838.7599999999998,-820.7600000000002,-831.1599999999996,-857.1599999999995,-812.3999999999999,-382.27999999999935,-366.37999999999965,-379.8799999999997,-372.0799999999998,-352.5799999999996,-385.92499999999984
25,26,2,1000,1.0,500,1000,24.000000000000075,101.99999999999962,29.000000000000068,118.99999999999963,109.99999999999977,114.99999999999959,-809.9999999999998,-841.1999999999999,-812.0000000000002,-848.0000000000013,-844.4000000000005,-846.4000000000018,-393.0,-369.60000000000014,-391.5,-364.4999999999999,-367.19999999999993,-365.7
25,26,3,786,0.0,500,1000,70.99999999999974,23.00000000000003,97.5499999999997,97.9999999999997,109.99999999999973,99.99999999999933,-614.7599999999992,-595.5599999999991,-625.1999999999988,-625.5599999999984,-630.359999999999,-626.3599999999996,-271.8799999999993,-286.27999999999963,-263.8249999999995,-263.7799999999994,-260.1799999999995,-263.1799999999995
25,26,4,1000,2.0,500,1000,73.99999999999986,24.00000000000005,83.99999999999949,100.99999999999949,112.9999999999993,101.99999999999967,-830.3999999999988,-810.3999999999993,-834.3999999999992,-841.1999999999992,-845.9999999999989,-841.5999999999993,-378.1999999999992,-393.19999999999965,-375.1999999999992,-370.0999999999993,-366.4999999999993,-369.79999999999944
25,26,5,946,0.0,500,1000,90.54999999999963,80.99999999999991,62.99999999999988,82.99999999999974,81.99999999999946,99.99999999999929,-782.3999999999996,-778.7599999999992,-771.5600000000015,-779.5599999999995,-779.1600000000007,-786.3600000000009,-345.92500000000047,-348.88000000000056,-354.28000000000065,-348.2800000000005,-348.5800000000006,-343.1800000000003
25,26,6,1000,1.0,500,1000,100.99999999999952,54.999999999999844,70.99999999999969,38.99999999999988,136.0000000000005,96.99999999999949,-840.8000000000003,-822.3999999999997,-828.8000000000008,-815.9999999999995,-854.8000000000004,-839.1999999999996,-369.90000000000003,-383.6999999999997,-378.8999999999996,-388.50000000000006,-359.40000000000015,-371.09999999999997
25,26,7,899,0.0,500,1000,94.54999999999951,97.99999999999956,67.99999999999976,86.99999999999967,73.99999999999964,77.9999999999998,-736.9999999999993,-738.56,-726.5599999999997,-734.1599999999996,-728.959999999999,-730.5599999999993,-321.2249999999993,-320.2799999999995,-329.2799999999996,-323.5799999999995,-327.4799999999995,-326.2799999999994
25,26,8,1000,1.0,500,1000,121.99999999999939,105.9999999999994,28.000000000000103,55.99999999999984,123.99999999999963,62.99999999999983,-849.2,-842.7999999999997,-811.5999999999988,-822.7999999999994,-850.0000000000001,-825.5999999999995,-363.59999999999945,-368.3999999999995,-391.7999999999997,-383.3999999999996,-362.9999999999993,-381.2999999999996
25,26,9,1000,1.0,500,1000,121.99999999999982,74.99999999999976,34.00000000000002,70.99999999999967,133.00000000000026,63.99999999999985,-849.1999999999996,-830.4000000000003,-813.9999999999998,-828.799999999999,-853.5999999999997,-826.0000000000003,-363.59999999999974,-377.6999999999996,-389.99999999999966,-378.8999999999999,-360.29999999999984,-381.0
25,26,10,1000,1.0,500,1000,122.99999999999972,58.99999999999982,34.00000000000002,85.99999999999972,130.99999999999977,65.99999999999977,-849.5999999999999,-823.9999999999997,-814.0000000000002,-834.7999999999995,-852.8,-826.8000000000004,-363.3000000000002,-382.5,-390.00000000000006,-374.4000000000001,-360.9,-380.4000000000001
25,26,11,1000,3.0,500,1000,104.99999999999942,29.000000000000107,64.99999999999977,100.99999999999949,106.99999999999966,89.99999999999943,-843.2000000000005,-812.8000000000008,-827.1999999999989,-841.6000000000001,-844.0000000000002,-837.1999999999998,-369.1000000000001,-391.9000000000003,-381.1000000000003,-370.29999999999995,-368.5,-373.59999999999997
25,26,12,1000,1.0,500,1000,111.99999999999959,47.99999999999985,68.99999999999984,84.9999999999997,111.9999999999994,72.99999999999987,-845.1999999999997,-819.5999999999995,-827.9999999999992,-834.3999999999992,-845.2,-829.6000000000004,-366.5999999999996,-385.79999999999995,-379.5000000000001,-374.7,-366.59999999999997,-378.2999999999999
25,26,13,946,0.0,500,1000,134.0000000000003,21.000000000000057,46.99999999999977,76.54999999999961,142.00000000000077,78.99999999999964,-799.9599999999994,-754.7599999999996,-765.1599999999993,-776.7999999999986,-803.1599999999993,-777.9599999999994,-332.97999999999956,-366.8799999999997,-359.0799999999998,-350.1249999999997,-330.5799999999996,-349.4799999999999
25,26,14,1000,2.0,500,1000,102.9999999999998,27.00000000000006,55.999999999999766,77.99999999999977,124.99999999999955,108.99999999999957,-842.0000000000003,-811.6000000000001,-823.1999999999998,-832.0000000000001,-850.800000000001,-844.3999999999994,-369.4999999999999,-392.30000000000047,-383.60000000000014,-376.9999999999999,-362.89999999999986,-367.7
25,26,15,1000,1.0,500,1000,104.99999999999972,78.9999999999997,52.999999999999794,43.99999999999976,118.99999999999973,98.99999999999982,-842.4000000000012,-832.0000000000013,-821.6000000000012,-818.0,-848.0000000000002,-840.0000000000007,-368.70000000000005,-376.49999999999994,-384.3000000000003,-387.00000000000034,-364.50000000000034,-370.5000000000002
25,26,16,975,0.0,500,1000,91.99999999999957,52.99999999999977,78.99999999999967,57.5499999999997,119.99999999999969,97.99999999999966,-812.1599999999997,-796.5599999999997,-806.9599999999994,-798.1999999999997,-823.3599999999994,-814.5599999999997,-360.07999999999964,-371.78000000000014,-363.97999999999985,-370.32500000000033,-351.67999999999984,-358.27999999999963
25,26,17,1000,2.0,500,1000,120.99999999999935,40.99999999999983,81.9999999999995,129.99999999999974,89.9999999999998,34.00000000000003,-849.2000000000002,-817.1999999999997,-833.5999999999991,-852.8000000000009,-836.7999999999998,-814.3999999999999,-364.0999999999999,-388.1000000000005,-375.7999999999999,-361.39999999999975,-373.3999999999998,-390.20000000000016
25,26,18,792,0.0,500,1000,112.99999999999953,29.550000000000033,106.99999999999966,73.99999999999962,109.9999999999996,65.99999999999973,-637.56,-603.9999999999984,-635.1599999999994,-621.9599999999984,-636.3599999999994,-618.7599999999995,-262.2799999999997,-287.2249999999997,-264.07999999999976,-273.97999999999956,-263.1799999999998,-276.3799999999998
25,26,19,1000,2.0,500,1000,115.99999999999979,63.99999999999966,74.99999999999969,77.99999999999982,101.99999999999972,62.99999999999993,-847.1999999999998,-826.3999999999996,-830.7999999999989,-831.9999999999997,-841.5999999999995,-825.9999999999992,-365.5999999999997,-381.19999999999953,-377.89999999999964,-376.9999999999998,-369.7999999999998,-381.49999999999943
25,26,20,738,0.0,500,1000,112.99999999999984,25.000000000000057,83.99999999999964,107.9999999999995,93.5499999999999,75.99999999999973,-583.5599999999984,-548.3599999999988,-571.9599999999984,-581.5599999999986,-575.5999999999995,-568.7599999999996,-235.27999999999955,-261.6799999999994,-243.97999999999948,-236.77999999999972,-241.02499999999947,-246.3799999999995
25,26,21,924,0.0,500,1000,96.54999999999954,49.999999999999815,88.99999999999963,77.9999999999998,94.99999999999943,90.9999999999997,-762.7999999999981,-744.3599999999989,-759.9599999999989,-755.5599999999984,-762.3599999999985,-760.7599999999992,-333.12499999999943,-347.1799999999994,-335.47999999999934,-338.7799999999995,-333.6799999999995,-334.8799999999993
25,26,22,1000,1.0,500,1000,117.99999999999966,32.00000000000009,92.9999999999997,45.99999999999979,106.99999999999964,102.99999999999945,-847.5999999999996,-813.199999999999,-837.5999999999996,-818.7999999999995,-843.1999999999994,-841.5999999999995,-364.79999999999984,-390.6000000000002,-372.29999999999984,-386.4,-368.0999999999996,-369.2999999999997
25,26,23,726,0.0,500,1000,133.00000000000045,9.0,67.54999999999973,85.99999999999969,121.99999999999973,81.99999999999963,-579.559999999998,-529.9599999999994,-553.1999999999989,-560.7599999999984,-575.159999999998,-559.1599999999992,-223.27999999999977,-260.4799999999997,-242.82499999999945,-237.37999999999977,-226.57999999999987,-238.5799999999996
25,26,24,837,0.0,500,1000,110.54999999999961,33.00000000000005,91.99999999999939,54.999999999999844,122.99999999999982,85.9999999999996,-681.3999999999996,-650.5599999999995,-674.1599999999994,-659.3599999999992,-686.5599999999997,-671.7600000000002,-285.4249999999995,-308.77999999999975,-291.0799999999997,-302.17999999999955,-281.7799999999995,-292.8799999999993
25,26,25,982,0.0,500,1000,94.99999999999963,25.000000000000064,92.54999999999947,85.99999999999963,108.9999999999996,91.99999999999983,-820.3599999999988,-792.3599999999992,-819.1999999999991,-816.7599999999998,-825.96,-819.1599999999994,-362.67999999999995,-383.67999999999984,-363.3249999999997,-365.3800000000002,-358.4799999999999,-363.5799999999999
25,26,26,931,0.0,500,1000,141.00000000000088,23.000000000000057,105.9999999999996,67.54999999999961,103.99999999999959,57.99999999999987,-787.7599999999991,-740.5599999999993,-773.7599999999998,-758.1999999999991,-772.9599999999992,-754.5599999999994,-323.3799999999996,-358.7799999999996,-333.8799999999994,-345.3249999999993,-334.4799999999995,-348.2799999999992
25,26,27,742,0.0,500,1000,104.5499999999997,37.9999999999999,69.9999999999998,76.99999999999963,108.99999999999957,100.99999999999963,-583.9999999999989,-557.5599999999993,-570.359999999999,-573.1599999999984,-585.9599999999984,-582.7599999999986,-239.7249999999995,-259.77999999999946,-250.17999999999958,-248.07999999999967,-238.47999999999976,-240.87999999999954
