simulation_number,seed,episode,step,resource_remaining,initial_resources,max_step,observation_0,observation_1,observation_2,observation_3,observation_4,observation_5,action_0,action_1,action_2,action_3,action_4,action_5,personal_reward_0,personal_reward_1,personal_reward_2,personal_reward_3,personal_reward_4,personal_reward_5,empathic_reward_0,empathic_reward_1,empathic_reward_2,empathic_reward_3,empathic_reward_4,empathic_reward_5,total_reward_0,total_reward_1,total_reward_2,total_reward_3,total_reward_4,total_reward_5
2,2,1,9,475.0,500,10,[-0.24],[-0.16],[-0.28],[-0.2],[-0.16],[-0.16],0,0,1,0,0,0,0.3,0.15,0.75,0.2,0.2,0.15,-0.24,-0.12,-0.2,-0.16,-0.16,-0.12,0.03,0.015,0.275,0.020000000000000004,0.020000000000000004,0.015
2,2,2,0,497.0,500,10,[-0.24],[-0.12],[-0.2],[-0.16],[-0.16],[-0.12],0,1,0,1,0,1,0.0,0.55,0.0,0.55,0.0,0.55,-0.8800000000000001,-0.9199999999999999,-0.8800000000000001,-0.9199999999999999,-0.8799999999999999,-0.9199999999999999,-0.44000000000000006,-0.18499999999999994,-0.44000000000000006,-0.18499999999999994,-0.43999999999999995,-0.18499999999999994
2,2,2,1,495.0,500,10,[-0.24],[-0.12],[-0.2],[-0.16],[-0.16],[-0.12],1,1,0,0,0,0,0.55,0.6,0.0,0.05,0.0,0.05,-0.8400000000000001,-0.8800000000000001,-0.8,-0.8400000000000001,-0.8,-0.8400000000000001,-0.14500000000000002,-0.14000000000000007,-0.4,-0.395,-0.4,-0.395
2,2,2,2,492.0,500,10,[-0.24],[-0.12],[-0.2],[-0.16],[-0.16],[-0.12],0,1,0,0,1,1,0.05,0.65,0.0,0.05,0.55,0.6,-0.72,-0.8,-0.6799999999999999,-0.72,-0.72,-0.76,-0.33499999999999996,-0.07500000000000001,-0.33999999999999997,-0.33499999999999996,-0.08499999999999996,-0.08000000000000002
2,2,2,3,489.0,500,10,[-0.24],[-0.12],[-0.2],[-0.16],[-0.16],[-0.12],0,0,1,1,0,1,0.05,0.15,0.55,0.6,0.05,0.65,-0.6000000000000001,-0.6799999999999999,-0.6000000000000001,-0.6399999999999999,-0.6,-0.68,-0.275,-0.26499999999999996,-0.025000000000000022,-0.019999999999999962,-0.27499999999999997,-0.015000000000000013
2,2,2,4,487.0,500,10,[-0.24],[-0.12],[-0.2],[-0.16],[-0.16],[-0.12],1,0,0,0,1,0,0.6,0.15,0.05,0.1,0.6,0.15,-0.56,-0.6,-0.52,-0.5599999999999999,-0.5599999999999999,-0.6,0.019999999999999962,-0.22499999999999998,-0.23500000000000001,-0.22999999999999998,0.020000000000000018,-0.22499999999999998
2,2,2,5,484.0,500,10,[-0.24],[-0.12],[-0.2],[-0.16],[-0.16],[-0.12],1,0,0,1,1,0,0.65,0.15,0.05,0.65,0.65,0.15,-0.48,-0.48,-0.4,-0.48,-0.48,-0.48,0.08500000000000002,-0.16499999999999998,-0.17500000000000002,0.08500000000000002,0.08500000000000002,-0.16499999999999998
2,2,2,6,483.0,500,10,[-0.24],[-0.12],[-0.2],[-0.16],[-0.16],[-0.12],0,0,0,0,0,1,0.15,0.15,0.05,0.15,0.15,0.7,-0.44000000000000006,-0.44000000000000006,-0.36,-0.44000000000000006,-0.44000000000000006,-0.48,-0.14500000000000002,-0.14500000000000002,-0.155,-0.14500000000000002,-0.14500000000000002,0.10999999999999999
2,2,2,7,480.0,500,10,[-0.24],[-0.12],[-0.2],[-0.16],[-0.16],[-0.12],0,0,1,1,1,0,0.15,0.15,0.6,0.7,0.7,0.2,-0.31999999999999995,-0.31999999999999995,-0.27999999999999997,-0.36,-0.36,-0.36,-0.08499999999999998,-0.08499999999999998,0.16,0.16999999999999998,0.16999999999999998,-0.07999999999999999
2,2,2,8,477.0,500,10,[-0.24],[-0.12],[-0.2],[-0.16],[-0.16],[-0.12],1,0,1,0,0,1,0.7,0.15,0.65,0.2,0.2,0.75,-0.24,-0.19999999999999998,-0.19999999999999998,-0.24,-0.24,-0.27999999999999997,0.22999999999999998,-0.024999999999999994,0.22500000000000003,-0.01999999999999999,-0.01999999999999999,0.23500000000000001
2,2,2,9,476.0,500,10,[-0.24],[-0.12],[-0.2],[-0.16],[-0.16],[-0.12],1,0,0,0,0,0,0.75,0.15,0.15,0.2,0.2,0.25,-0.24,-0.15999999999999998,-0.15999999999999998,-0.2,-0.2,-0.24,0.255,-0.0049999999999999906,-0.0049999999999999906,0.0,0.0,0.0050000000000000044
2,2,3,0,496.0,500,10,[-0.24],[-0.16],[-0.16],[-0.2],[-0.2],[-0.24],0,1,1,0,1,1,0.0,0.55,0.55,0.0,0.55,0.55,-0.8400000000000001,-0.8799999999999999,-0.8799999999999999,-0.8400000000000001,-0.8800000000000001,-0.8800000000000001,-0.42000000000000004,-0.16499999999999992,-0.16499999999999992,-0.42000000000000004,-0.16500000000000004,-0.16500000000000004
2,2,3,1,493.0,500,10,[-0.24],[-0.16],[-0.16],[-0.2],[-0.2],[-0.24],1,0,1,0,0,1,0.55,0.05,0.6,0.0,0.05,0.6,-0.76,-0.76,-0.8,-0.72,-0.76,-0.8,-0.10499999999999998,-0.355,-0.10000000000000003,-0.36,-0.355,-0.10000000000000003
2,2,3,2,490.0,500,10,[-0.24],[-0.16],[-0.16],[-0.2],[-0.2],[-0.24],1,1,1,0,1,0,0.6,0.6,0.65,0.0,0.05,0.1,-0.6799999999999999,-0.6799999999999999,-0.72,-0.6000000000000001,-0.64,-0.68,-0.03999999999999998,-0.03999999999999998,-0.034999999999999976,-0.30000000000000004,-0.295,-0.29000000000000004
2,2,3,3,488.0,500,10,[-0.24],[-0.16],[-0.16],[-0.2],[-0.2],[-0.24],0,1,1,0,0,0,0.1,0.65,0.7,0.0,0.05,0.1,-0.6000000000000001,-0.6399999999999999,-0.6799999999999999,-0.52,-0.56,-0.6,-0.25000000000000006,0.00500000000000006,0.010000000000000009,-0.26,-0.255,-0.25
2,2,3,4,484.0,500,10,[-0.24],[-0.16],[-0.16],[-0.2],[-0.2],[-0.24],0,1,0,1,1,1,0.1,0.7,0.2,0.55,0.6,0.65,-0.43999999999999995,-0.52,-0.52,-0.4,-0.43999999999999995,-0.48,-0.16999999999999998,0.08999999999999997,-0.16,0.07500000000000001,0.08000000000000002,0.08500000000000002
2,2,3,5,480.0,500,10,[-0.24],[-0.16],[-0.16],[-0.2],[-0.2],[-0.24],1,1,1,0,0,1,0.65,0.75,0.75,0.05,0.1,0.7,-0.31999999999999995,-0.4,-0.4,-0.24,-0.28,-0.36000000000000004,0.16500000000000004,0.175,0.175,-0.095,-0.09000000000000001,0.16999999999999996
2,2,3,6,475.0,500,10,[-0.24],[-0.16],[-0.16],[-0.2],[-0.2],[-0.24],0,1,1,1,1,1,0.15,0.8,0.8,0.6,0.65,0.75,-0.12000000000000002,-0.24000000000000005,-0.24000000000000005,-0.08000000000000003,-0.12000000000000002,-0.2,0.014999999999999986,0.28,0.28,0.25999999999999995,0.265,0.275
2,2,3,7,473.0,500,10,[-0.24],[-0.16],[-0.16],[-0.2],[-0.2],[-0.24],1,0,0,1,0,0,0.7,0.3,0.3,0.65,0.15,0.25,-0.08000000000000003,-0.16,-0.16,-0.040000000000000015,-0.040000000000000015,-0.12000000000000002,0.30999999999999994,0.06999999999999999,0.06999999999999999,0.305,0.05499999999999999,0.06499999999999999
2,2,3,8,469.0,500,10,[-0.24],[-0.16],[-0.16],[-0.2],[-0.2],[-0.24],1,0,1,1,1,0,0.75,0.3,0.85,0.7,0.7,0.25,0.039999999999999994,0.0,-0.039999999999999994,0.07999999999999999,0.07999999999999999,0.039999999999999994,0.395,0.15,0.40499999999999997,0.38999999999999996,0.38999999999999996,0.145
2,2,3,9,466.0,500,10,[-0.24],[-0.16],[-0.16],[-0.2],[-0.2],[-0.24],1,0,0,0,1,1,0.8,0.3,0.35,0.2,0.75,0.8,0.11999999999999997,0.11999999999999997,0.07999999999999999,0.19999999999999996,0.15999999999999998,0.11999999999999997,0.46,0.20999999999999996,0.21499999999999997,0.19999999999999998,0.45499999999999996,0.46
2,2,4,0,496.0,500,10,[0.12],[0.12],[0.08],[0.2],[0.16],[0.12],1,1,0,1,1,0,0.55,0.55,0.0,0.55,0.55,0.0,-0.8800000000000001,-0.8800000000000001,-0.8400000000000001,-0.8800000000000001,-0.8800000000000001,-0.8400000000000001,-0.16500000000000004,-0.16500000000000004,-0.42000000000000004,-0.16500000000000004,-0.16500000000000004,-0.42000000000000004
2,2,4,1,493.0,500,10,[0.12],[0.12],[0.08],[0.2],[0.16],[0.12],1,1,0,0,0,1,0.6,0.6,0.0,0.05,0.05,0.55,-0.8,-0.8,-0.72,-0.76,-0.76,-0.76,-0.10000000000000003,-0.10000000000000003,-0.36,-0.355,-0.355,-0.10499999999999998
2,2,4,2,491.0,500,10,[0.12],[0.12],[0.08],[0.2],[0.16],[0.12],0,0,1,0,0,1,0.1,0.1,0.55,0.05,0.05,0.6,-0.72,-0.72,-0.6799999999999999,-0.6799999999999999,-0.6799999999999999,-0.72,-0.31,-0.31,-0.06499999999999995,-0.31499999999999995,-0.31499999999999995,-0.06
2,2,4,3,488.0,500,10,[0.12],[0.12],[0.08],[0.2],[0.16],[0.12],0,1,0,1,0,1,0.1,0.65,0.05,0.6,0.05,0.65,-0.6000000000000001,-0.6399999999999999,-0.56,-0.6,-0.5599999999999999,-0.64,-0.25000000000000006,0.00500000000000006,-0.255,0.0,-0.25499999999999995,0.0050000000000000044
2,2,4,4,487.0,500,10,[0.12],[0.12],[0.08],[0.2],[0.16],[0.12],0,1,0,0,0,0,0.1,0.7,0.05,0.1,0.05,0.15,-0.56,-0.6399999999999999,-0.52,-0.56,-0.52,-0.6,-0.23000000000000004,0.030000000000000027,-0.23500000000000001,-0.23000000000000004,-0.23500000000000001,-0.22499999999999998
2,2,4,5,484.0,500,10,[0.12],[0.12],[0.08],[0.2],[0.16],[0.12],1,0,0,1,1,0,0.65,0.2,0.05,0.65,0.6,0.15,-0.48,-0.52,-0.4,-0.48,-0.43999999999999995,-0.48,0.08500000000000002,-0.16,-0.17500000000000002,0.08500000000000002,0.08000000000000002,-0.16499999999999998
2,2,4,6,481.0,500,10,[0.12],[0.12],[0.08],[0.2],[0.16],[0.12],0,1,0,0,1,1,0.15,0.75,0.05,0.15,0.65,0.7,-0.36,-0.44000000000000006,-0.28,-0.36,-0.36,-0.4,-0.105,0.15499999999999997,-0.11500000000000002,-0.105,0.14500000000000002,0.14999999999999997
2,2,4,7,477.0,500,10,[0.12],[0.12],[0.08],[0.2],[0.16],[0.12],1,1,1,0,0,1,0.7,0.8,0.6,0.15,0.15,0.75,-0.24000000000000005,-0.32,-0.16,-0.2,-0.2,-0.27999999999999997,0.22999999999999995,0.24000000000000002,0.21999999999999997,-0.02500000000000001,-0.02500000000000001,0.23500000000000001
2,2,4,8,475.0,500,10,[0.12],[0.12],[0.08],[0.2],[0.16],[0.12],0,1,0,0,0,1,0.2,0.85,0.1,0.15,0.15,0.8,-0.16,-0.28,-0.08000000000000003,-0.12000000000000002,-0.12000000000000002,-0.24000000000000005,0.020000000000000004,0.285,0.009999999999999988,0.014999999999999986,0.014999999999999986,0.28
2,2,4,9,472.0,500,10,[0.12],[0.12],[0.08],[0.2],[0.16],[0.12],1,1,0,1,0,0,0.75,0.9,0.1,0.7,0.15,0.3,-0.07999999999999999,-0.2,0.040000000000000015,-0.039999999999999994,2.2204460492503132e-17,-0.11999999999999997,0.335,0.35,0.07,0.32999999999999996,0.07500000000000001,0.09000000000000001
2,2,5,0,498.0,500,10,[-0.08],[-0.2],[0.04],[-0.04],[0.],[-0.12],0,1,0,1,0,0,0.0,0.55,0.0,0.55,0.0,0.0,-0.9199999999999999,-0.96,-0.9199999999999999,-0.96,-0.9199999999999999,-0.9199999999999999,-0.45999999999999996,-0.20499999999999996,-0.45999999999999996,-0.20499999999999996,-0.45999999999999996,-0.45999999999999996
2,2,5,1,496.0,500,10,[-0.08],[-0.2],[0.04],[-0.04],[0.],[-0.12],0,1,1,0,0,0,0.0,0.6,0.55,0.05,0.0,0.0,-0.8400000000000001,-0.9199999999999999,-0.8800000000000001,-0.8800000000000001,-0.8400000000000001,-0.8400000000000001,-0.42000000000000004,-0.15999999999999998,-0.16500000000000004,-0.41500000000000004,-0.42000000000000004,-0.42000000000000004
2,2,5,2,493.0,500,10,[-0.08],[-0.2],[0.04],[-0.04],[0.],[-0.12],1,0,1,0,1,0,0.55,0.1,0.6,0.05,0.55,0.0,-0.76,-0.8,-0.8,-0.76,-0.76,-0.72,-0.10499999999999998,-0.35000000000000003,-0.10000000000000003,-0.355,-0.10499999999999998,-0.36
2,2,5,3,489.0,500,10,[-0.08],[-0.2],[0.04],[-0.04],[0.],[-0.12],1,1,0,1,0,1,0.6,0.65,0.1,0.6,0.05,0.55,-0.64,-0.6799999999999999,-0.64,-0.64,-0.6,-0.6,-0.020000000000000018,-0.014999999999999958,-0.27,-0.020000000000000018,-0.27499999999999997,-0.024999999999999967
2,2,5,4,487.0,500,10,[-0.08],[-0.2],[0.04],[-0.04],[0.],[-0.12],0,0,1,0,1,0,0.1,0.15,0.65,0.1,0.6,0.05,-0.5599999999999999,-0.6,-0.6,-0.5599999999999999,-0.5599999999999999,-0.52,-0.22999999999999998,-0.22499999999999998,0.025000000000000022,-0.22999999999999998,0.020000000000000018,-0.23500000000000001
2,2,5,5,485.0,500,10,[-0.08],[-0.2],[0.04],[-0.04],[0.],[-0.12],0,0,1,0,0,1,0.1,0.15,0.7,0.1,0.1,0.6,-0.48,-0.52,-0.56,-0.48,-0.48,-0.48,-0.19,-0.185,0.06999999999999995,-0.19,-0.19,0.06
2,2,5,6,482.0,500,10,[-0.08],[-0.2],[0.04],[-0.04],[0.],[-0.12],0,1,0,1,0,1,0.1,0.7,0.2,0.65,0.1,0.65,-0.36,-0.43999999999999995,-0.43999999999999995,-0.4,-0.36,-0.4,-0.13,0.13,-0.11999999999999997,0.125,-0.13,0.125
2,2,5,7,479.0,500,10,[-0.08],[-0.2],[0.04],[-0.04],[0.],[-0.12],0,1,0,0,1,1,0.1,0.75,0.2,0.15,0.65,0.7,-0.24,-0.36,-0.31999999999999995,-0.27999999999999997,-0.27999999999999997,-0.32,-0.06999999999999999,0.195,-0.05999999999999997,-0.06499999999999999,0.18500000000000003,0.18999999999999997
2,2,5,8,478.0,500,10,[-0.08],[-0.2],[0.04],[-0.04],[0.],[-0.12],0,0,1,1,0,0,0.1,0.25,0.2,0.7,0.15,0.2,-0.19999999999999998,-0.31999999999999995,-0.27999999999999997,-0.27999999999999997,-0.23999999999999994,-0.27999999999999997,-0.04999999999999999,-0.034999999999999976,-0.03999999999999998,0.21,-0.04499999999999997,-0.03999999999999998
2,2,5,9,472.0,500,10,[-0.08],[-0.2],[0.04],[-0.04],[0.],[-0.12],1,1,1,1,1,1,0.65,0.8,0.75,0.75,0.7,0.75,0.0,-0.12,-0.08,-0.08,-0.040000000000000015,-0.08,0.325,0.34,0.335,0.335,0.32999999999999996,0.335
2,2,6,0,495.0,500,10,[0.],[-0.12],[-0.08],[-0.08],[-0.04],[-0.08],1,1,0,1,1,1,0.55,0.55,0.0,0.55,0.55,0.55,-0.8400000000000001,-0.8400000000000001,-0.8,-0.8400000000000001,-0.8400000000000001,-0.8400000000000001,-0.14500000000000002,-0.14500000000000002,-0.4,-0.14500000000000002,-0.14500000000000002,-0.14500000000000002
2,2,6,1,491.0,500,10,[0.],[-0.12],[-0.08],[-0.08],[-0.04],[-0.08],1,1,1,0,0,1,0.6,0.6,0.55,0.05,0.05,0.6,-0.72,-0.72,-0.6799999999999999,-0.6799999999999999,-0.6799999999999999,-0.72,-0.06,-0.06,-0.06499999999999995,-0.31499999999999995,-0.31499999999999995,-0.06
2,2,6,2,488.0,500,10,[0.],[-0.12],[-0.08],[-0.08],[-0.04],[-0.08],1,0,1,0,1,0,0.65,0.1,0.6,0.05,0.6,0.1,-0.64,-0.6,-0.6,-0.56,-0.6000000000000001,-0.6000000000000001,0.0050000000000000044,-0.25,0.0,-0.255,-5.551115123125783e-17,-0.25000000000000006
2,2,6,3,485.0,500,10,[0.],[-0.12],[-0.08],[-0.08],[-0.04],[-0.08],1,0,0,1,1,0,0.7,0.1,0.1,0.6,0.65,0.1,-0.5599999999999999,-0.48,-0.48,-0.48,-0.52,-0.48,0.07,-0.19,-0.19,0.06,0.065,-0.19
2,2,6,4,482.0,500,10,[0.],[-0.12],[-0.08],[-0.08],[-0.04],[-0.08],0,0,1,1,1,0,0.2,0.1,0.65,0.65,0.7,0.1,-0.43999999999999995,-0.36,-0.4,-0.4,-0.44000000000000006,-0.36,-0.11999999999999997,-0.13,0.125,0.125,0.12999999999999995,-0.13
2,2,6,5,482.0,500,10,[0.],[-0.12],[-0.08],[-0.08],[-0.04],[-0.08],0,0,0,0,0,0,0.2,0.1,0.15,0.15,0.2,0.1,-0.43999999999999995,-0.36,-0.4,-0.4,-0.44000000000000006,-0.36,-0.11999999999999997,-0.13,-0.125,-0.125,-0.12000000000000002,-0.13
2,2,6,6,481.0,500,10,[0.],[-0.12],[-0.08],[-0.08],[-0.04],[-0.08],0,1,0,0,0,0,0.2,0.65,0.15,0.15,0.2,0.1,-0.4,-0.36,-0.36,-0.36,-0.4,-0.31999999999999995,-0.1,0.14500000000000002,-0.105,-0.105,-0.1,-0.10999999999999997
2,2,6,7,478.0,500,10,[0.],[-0.12],[-0.08],[-0.08],[-0.04],[-0.08],0,0,1,0,1,1,0.2,0.15,0.7,0.15,0.75,0.65,-0.27999999999999997,-0.24,-0.27999999999999997,-0.24,-0.32,-0.24,-0.03999999999999998,-0.045,0.21,-0.045,0.215,0.20500000000000002
2,2,6,8,477.0,500,10,[0.],[-0.12],[-0.08],[-0.08],[-0.04],[-0.08],1,0,0,0,0,0,0.75,0.15,0.2,0.15,0.25,0.15,-0.27999999999999997,-0.2,-0.24000000000000005,-0.2,-0.27999999999999997,-0.2,0.23500000000000001,-0.02500000000000001,-0.020000000000000018,-0.02500000000000001,-0.014999999999999986,-0.02500000000000001
2,2,6,9,473.0,500,10,[0.],[-0.12],[-0.08],[-0.08],[-0.04],[-0.08],1,0,1,0,1,1,0.8,0.15,0.75,0.15,0.8,0.7,-0.16,-0.040000000000000015,-0.12000000000000002,-0.040000000000000015,-0.16,-0.08000000000000003,0.32,0.05499999999999999,0.315,0.05499999999999999,0.32,0.30999999999999994
2,2,7,0,495.0,500,10,[-0.16],[-0.04],[-0.12],[-0.04],[-0.16],[-0.08],1,0,1,1,1,1,0.55,0.0,0.55,0.55,0.55,0.55,-0.8400000000000001,-0.8,-0.8400000000000001,-0.8400000000000001,-0.8400000000000001,-0.8400000000000001,-0.14500000000000002,-0.4,-0.14500000000000002,-0.14500000000000002,-0.14500000000000002,-0.14500000000000002
2,2,7,1,494.0,500,10,[-0.16],[-0.04],[-0.12],[-0.04],[-0.16],[-0.08],1,0,0,0,0,0,0.6,0.0,0.05,0.05,0.05,0.05,-0.8400000000000001,-0.76,-0.8,-0.8,-0.8,-0.8,-0.12000000000000005,-0.38,-0.375,-0.375,-0.375,-0.375
2,2,7,2,490.0,500,10,[-0.16],[-0.04],[-0.12],[-0.04],[-0.16],[-0.08],0,0,1,1,1,1,0.1,0.0,0.6,0.6,0.6,0.6,-0.68,-0.6,-0.68,-0.68,-0.68,-0.68,-0.29000000000000004,-0.3,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036
2,2,7,3,487.0,500,10,[-0.16],[-0.04],[-0.12],[-0.04],[-0.16],[-0.08],0,0,1,1,1,0,0.1,0.0,0.65,0.65,0.65,0.1,-0.5599999999999999,-0.48,-0.6,-0.6,-0.6,-0.5599999999999999,-0.22999999999999998,-0.24,0.025000000000000022,0.025000000000000022,0.025000000000000022,-0.22999999999999998
2,2,7,4,485.0,500,10,[-0.16],[-0.04],[-0.12],[-0.04],[-0.16],[-0.08],0,0,1,0,0,1,0.1,0.0,0.7,0.15,0.15,0.65,-0.48,-0.4,-0.5599999999999999,-0.52,-0.52,-0.52,-0.19,-0.2,0.07,-0.185,-0.185,0.065
2,2,7,5,482.0,500,10,[-0.16],[-0.04],[-0.12],[-0.04],[-0.16],[-0.08],0,1,0,1,1,0,0.1,0.55,0.2,0.7,0.7,0.15,-0.36,-0.31999999999999995,-0.43999999999999995,-0.43999999999999995,-0.43999999999999995,-0.39999999999999997,-0.13,0.11500000000000005,-0.11999999999999997,0.13,0.13,-0.12499999999999999
