simulation_number,seed,episode,step,resource_remaining,initial_resources,max_step,observation_0,observation_1,observation_2,observation_3,observation_4,observation_5,action_0,action_1,action_2,action_3,action_4,action_5,personal_reward_0,personal_reward_1,personal_reward_2,personal_reward_3,personal_reward_4,personal_reward_5,empathic_reward_0,empathic_reward_1,empathic_reward_2,empathic_reward_3,empathic_reward_4,empathic_reward_5,total_reward_0,total_reward_1,total_reward_2,total_reward_3,total_reward_4,total_reward_5
0,0,0,10,462.0,500,1000,[0.16],[0.04],[0.04],[1.11022302e-17],[0.16],[0.2],0,1,1,1,1,1,0.2,0.85,0.85,0.9,0.7,0.65,0.15999999999999998,0.040000000000000015,0.040000000000000015,-2.2204460492503132e-17,0.15999999999999998,0.2,0.18,0.445,0.445,0.45,0.42999999999999994,0.42500000000000004
0,0,0,11,458.0,500,1000,[0.16],[0.04],[0.04],[1.11022302e-17],[0.16],[0.2],1,1,1,1,0,0,0.7,0.85,0.85,0.95,0.2,0.15,0.19999999999999998,0.08,0.08,-2.2204460492503132e-17,0.19999999999999998,0.24,0.44999999999999996,0.46499999999999997,0.46499999999999997,0.475,0.2,0.195
0,0,0,12,453.0,500,1000,[0.2],[0.08],[0.08],[1.11022302e-17],[0.2],[0.24],1,0,1,1,1,1,0.75,0.3,0.85,0.95,0.7,0.7,0.2,0.16,0.12000000000000002,0.039999999999999994,0.24,0.24,0.475,0.22999999999999998,0.485,0.495,0.47,0.47
0,0,0,13,449.0,500,1000,[0.2],[0.16],[0.12],[0.04],[0.24],[0.24],1,1,0,1,0,1,0.8,0.8,0.3,0.95,0.2,0.7,0.16,0.16,0.16,0.039999999999999994,0.24,0.24,0.48000000000000004,0.48000000000000004,0.22999999999999998,0.495,0.22,0.47
0,0,0,14,445.0,500,1000,[0.16],[0.16],[0.16],[0.04],[0.24],[0.24],0,1,1,1,0,1,0.25,0.85,0.85,0.95,0.2,0.7,0.24,0.16,0.16,0.07999999999999999,0.27999999999999997,0.27999999999999997,0.245,0.505,0.505,0.515,0.24,0.49
0,0,0,15,443.0,500,1000,[0.24],[0.16],[0.16],[0.08],[0.28],[0.28],1,0,0,1,0,0,0.75,0.3,0.3,0.95,0.2,0.2,0.16,0.12000000000000002,0.12000000000000002,0.0,0.2,0.2,0.455,0.21000000000000002,0.21000000000000002,0.475,0.2,0.2
0,0,0,16,439.0,500,1000,[0.16],[0.12],[0.12],[0.],[0.2],[0.2],0,1,1,0,1,1,0.25,0.8,0.8,0.4,0.7,0.75,0.16,0.12000000000000002,0.12000000000000002,0.039999999999999994,0.2,0.16,0.20500000000000002,0.46,0.46,0.22,0.44999999999999996,0.455
0,0,0,17,435.0,500,1000,[0.16],[0.12],[0.12],[0.04],[0.2],[0.16],1,0,1,0,1,1,0.75,0.3,0.8,0.35,0.75,0.8,0.19999999999999996,0.15999999999999998,0.15999999999999998,0.11999999999999997,0.19999999999999996,0.15999999999999998,0.475,0.22999999999999998,0.48,0.235,0.475,0.48
0,0,0,18,433.0,500,1000,[0.2],[0.16],[0.16],[0.12],[0.2],[0.16],0,1,0,0,1,1,0.25,0.8,0.3,0.3,0.8,0.3,0.19999999999999996,0.15999999999999998,0.15999999999999998,0.15999999999999998,0.15999999999999998,0.15999999999999998,0.22499999999999998,0.48,0.22999999999999998,0.22999999999999998,0.48,0.22999999999999998
0,0,0,19,432.0,500,1000,[0.2],[0.16],[0.16],[0.16],[0.16],[0.16],0,1,0,0,0,0,0.25,0.85,0.3,0.3,0.25,0.3,0.19999999999999996,0.11999999999999997,0.15999999999999998,0.15999999999999998,0.19999999999999996,0.15999999999999998,0.22499999999999998,0.485,0.22999999999999998,0.22999999999999998,0.22499999999999998,0.22999999999999998
0,0,0,20,431.0,500,1000,[0.2],[0.12],[0.16],[0.16],[0.2],[0.16],1,0,1,0,0,0,0.8,0.3,0.25,0.25,0.2,0.25,0.0,0.0,0.039999999999999994,0.039999999999999994,0.07999999999999999,0.039999999999999994,0.4,0.15,0.145,0.145,0.14,0.145
0,0,0,21,428.0,500,1000,[0.],[0.],[0.04],[0.04],[0.08],[0.04],1,1,1,1,0,0,0.8,0.8,0.2,0.75,0.2,0.25,-0.039999999999999994,-0.039999999999999994,0.039999999999999994,0.0,0.039999999999999994,0.0,0.38,0.38,0.12,0.375,0.12,0.125
0,0,0,22,426.0,500,1000,[-0.04],[-0.04],[0.04],[0.],[0.04],[0.],1,1,0,0,0,0,0.8,0.85,0.15,0.2,0.15,0.2,-0.16,-0.2,-0.040000000000000015,-0.08000000000000003,-0.040000000000000015,-0.08000000000000003,0.32,0.32499999999999996,0.05499999999999999,0.05999999999999999,0.05499999999999999,0.05999999999999999
0,0,0,23,424.0,500,1000,[-0.16],[-0.2],[-0.04],[-0.08],[-0.04],[-0.08],1,1,0,0,0,1,0.8,0.3,0.15,0.15,0.15,0.7,-0.24,-0.24,-0.12000000000000002,-0.12000000000000002,-0.12000000000000002,-0.16000000000000003,0.28,0.03,0.014999999999999986,0.014999999999999986,0.014999999999999986,0.26999999999999996
0,0,0,24,420.0,500,1000,[-0.24],[-0.24],[-0.12],[-0.12],[-0.12],[-0.16],1,1,1,1,1,0,0.85,0.8,0.65,0.1,0.7,0.15,-0.27999999999999997,-0.24000000000000005,-0.12000000000000002,-0.08000000000000003,-0.16000000000000003,-0.12000000000000002,0.28500000000000003,0.28,0.265,0.009999999999999988,0.26999999999999996,0.014999999999999986
0,0,0,25,417.0,500,1000,[-0.28],[-0.24],[-0.12],[-0.08],[-0.16],[-0.12],0,1,1,0,1,0,0.3,0.85,0.7,0.05,0.75,0.15,-0.2,-0.24000000000000005,-0.12000000000000004,-2.2204460492503132e-17,-0.16000000000000003,-0.08000000000000003,0.04999999999999999,0.30499999999999994,0.29,0.02499999999999999,0.295,0.03499999999999998
0,0,0,26,417.0,500,1000,[-0.2],[-0.24],[-0.12],[1.11022302e-17],[-0.16],[-0.08],0,0,0,0,1,0,0.3,0.3,0.15,0.05,0.2,0.1,-0.36,-0.36,-0.24000000000000005,-0.16,-0.28,-0.2,-0.03,-0.03,-0.045000000000000026,-0.055,-0.04000000000000001,-0.05
0,0,0,27,416.0,500,1000,[-0.36],[-0.36],[-0.24],[-0.16],[-0.28],[-0.2],1,0,0,0,0,0,0.8,0.3,0.1,0.05,0.15,0.05,-0.4800000000000001,-0.4800000000000001,-0.32,-0.28,-0.36,-0.27999999999999997,0.15999999999999998,-0.09000000000000005,-0.11,-0.11500000000000002,-0.105,-0.11499999999999999
0,0,0,28,412.0,500,1000,[-0.48],[-0.48],[-0.32],[-0.28],[-0.36],[-0.28],0,0,1,1,1,1,0.3,0.25,0.65,0.6,0.65,0.6,-0.4,-0.36000000000000004,-0.27999999999999997,-0.24000000000000005,-0.27999999999999997,-0.24000000000000005,-0.05000000000000002,-0.05500000000000002,0.18500000000000003,0.17999999999999997,0.18500000000000003,0.17999999999999997
0,0,0,29,408.0,500,1000,[-0.4],[-0.36],[-0.28],[-0.24],[-0.28],[-0.24],1,1,1,0,1,0,0.85,0.75,0.7,0.1,0.7,0.1,-0.31999999999999995,-0.24,-0.2,-0.12,-0.2,-0.12,0.265,0.255,0.24999999999999997,-0.009999999999999995,0.24999999999999997,-0.009999999999999995
0,0,0,30,406.0,500,1000,[-0.32],[-0.24],[-0.2],[-0.12],[-0.2],[-0.12],1,1,0,0,0,1,0.3,0.8,0.2,0.1,0.2,0.65,-0.24,-0.24,-0.16,-0.08,-0.16,-0.12,0.03,0.28,0.020000000000000004,0.010000000000000002,0.020000000000000004,0.265
0,0,0,31,405.0,500,1000,[-0.24],[-0.24],[-0.16],[-0.08],[-0.16],[-0.12],0,1,0,1,0,0,0.25,0.8,0.2,0.05,0.2,0.15,-0.27999999999999997,-0.32,-0.24000000000000005,-0.12,-0.24000000000000005,-0.2,-0.014999999999999986,0.24000000000000002,-0.020000000000000018,-0.034999999999999996,-0.020000000000000018,-0.02500000000000001
0,0,0,32,403.0,500,1000,[-0.28],[-0.32],[-0.24],[-0.12],[-0.24],[-0.2],1,1,1,0,0,0,0.75,0.8,0.2,0.05,0.2,0.15,-0.27999999999999997,-0.32,-0.24000000000000005,-0.12,-0.24000000000000005,-0.2,0.23500000000000001,0.24000000000000002,-0.020000000000000018,-0.034999999999999996,-0.020000000000000018,-0.02500000000000001
0,0,0,33,402.0,500,1000,[-0.28],[-0.32],[-0.24],[-0.12],[-0.24],[-0.2],0,0,0,0,1,1,0.2,0.3,0.2,0.05,0.75,0.1,-0.27999999999999997,-0.36,-0.27999999999999997,-0.15999999999999998,-0.32,-0.2,-0.03999999999999998,-0.03,-0.03999999999999998,-0.054999999999999986,0.215,-0.05
0,0,0,34,398.0,500,1000,[-0.28],[-0.36],[-0.28],[-0.16],[-0.32],[-0.2],1,0,1,1,1,0,0.7,0.25,0.7,0.6,0.75,0.1,-0.27999999999999997,-0.31999999999999995,-0.27999999999999997,-0.19999999999999998,-0.31999999999999995,-0.19999999999999998,0.21,-0.034999999999999976,0.21,0.2,0.21500000000000002,-0.04999999999999999
0,0,0,35,397.0,500,1000,[-0.28],[-0.32],[-0.28],[-0.2],[-0.32],[-0.2],0,0,0,1,1,0,0.2,0.2,0.15,0.1,0.75,0.1,-0.36,-0.36,-0.31999999999999995,-0.27999999999999997,-0.4,-0.27999999999999997,-0.07999999999999999,-0.07999999999999999,-0.08499999999999998,-0.08999999999999998,0.175,-0.08999999999999998
0,0,0,36,395.0,500,1000,[-0.36],[-0.36],[-0.32],[-0.28],[-0.4],[-0.28],0,1,1,0,0,0,0.2,0.75,0.7,0.1,0.25,0.1,-0.27999999999999997,-0.31999999999999995,-0.27999999999999997,-0.19999999999999998,-0.31999999999999995,-0.19999999999999998,-0.03999999999999998,0.21500000000000002,0.21,-0.04999999999999999,-0.034999999999999976,-0.04999999999999999
0,0,0,37,393.0,500,1000,[-0.28],[-0.32],[-0.28],[-0.2],[-0.32],[-0.2],0,1,0,0,0,1,0.15,0.8,0.2,0.1,0.25,0.65,-0.2,-0.32,-0.24000000000000005,-0.16,-0.27999999999999997,-0.2,-0.02500000000000001,0.24000000000000002,-0.020000000000000018,-0.03,-0.014999999999999986,0.225
0,0,0,38,392.0,500,1000,[-0.2],[-0.32],[-0.24],[-0.16],[-0.28],[-0.2],0,1,1,0,0,0,0.15,0.85,0.15,0.05,0.2,0.1,-0.32,-0.48,-0.32,-0.24000000000000005,-0.36000000000000004,-0.28,-0.085,0.185,-0.085,-0.09500000000000003,-0.08000000000000002,-0.09000000000000001
0,0,0,39,387.0,500,1000,[-0.32],[-0.48],[-0.32],[-0.24],[-0.36],[-0.28],1,1,1,0,1,1,0.65,0.85,0.65,0.05,0.7,0.65,-0.27999999999999997,-0.44000000000000006,-0.27999999999999997,-0.2,-0.32,-0.28,0.18500000000000003,0.20499999999999996,0.18500000000000003,-0.07500000000000001,0.18999999999999997,0.185
0,0,0,40,382.0,500,1000,[-0.28],[-0.44],[-0.28],[-0.2],[-0.32],[-0.28],1,1,1,1,1,0,0.7,0.85,0.7,0.6,0.75,0.1,-0.2,-0.31999999999999995,-0.2,-0.12,-0.24,-0.12,0.24999999999999997,0.265,0.24999999999999997,0.24,0.255,-0.009999999999999995
0,0,0,41,381.0,500,1000,[-0.2],[-0.32],[-0.2],[-0.12],[-0.24],[-0.12],1,0,0,0,0,0,0.75,0.3,0.2,0.1,0.25,0.1,-0.24,-0.27999999999999997,-0.2,-0.12,-0.24,-0.12,0.255,0.010000000000000009,0.0,-0.009999999999999995,0.0050000000000000044,-0.009999999999999995
0,0,0,42,377.0,500,1000,[-0.24],[-0.28],[-0.2],[-0.12],[-0.24],[-0.12],0,0,1,1,1,1,0.2,0.25,0.75,0.65,0.8,0.65,-0.12000000000000002,-0.16,-0.16,-0.08,-0.2,-0.08,0.039999999999999994,0.045,0.295,0.28500000000000003,0.30000000000000004,0.28500000000000003
0,0,0,43,375.0,500,1000,[-0.12],[-0.16],[-0.16],[-0.08],[-0.2],[-0.08],1,0,0,0,1,1,0.2,0.25,0.25,0.15,0.8,0.7,-0.08,-0.12,-0.12,-0.039999999999999994,-0.15999999999999998,-0.08,0.060000000000000005,0.065,0.065,0.055,0.32000000000000006,0.31
0,0,0,44,373.0,500,1000,[-0.08],[-0.12],[-0.12],[-0.04],[-0.16],[-0.08],0,0,0,1,1,0,0.15,0.25,0.2,0.65,0.8,0.2,-0.12,-0.2,-0.16,-0.12,-0.24,-0.16,0.015,0.024999999999999994,0.020000000000000004,0.265,0.28,0.020000000000000004
0,0,0,45,371.0,500,1000,[-0.12],[-0.2],[-0.16],[-0.12],[-0.24],[-0.16],0,1,0,0,0,1,0.15,0.8,0.2,0.15,0.25,0.75,-0.08,-0.2,-0.12000000000000002,-0.08,-0.16,-0.16,0.034999999999999996,0.30000000000000004,0.039999999999999994,0.034999999999999996,0.045,0.295
0,0,0,46,371.0,500,1000,[-0.08],[-0.2],[-0.12],[-0.08],[-0.16],[-0.16],0,0,0,0,0,0,0.15,0.25,0.15,0.15,0.25,0.25,-0.16,-0.24000000000000005,-0.16,-0.16,-0.24000000000000005,-0.24000000000000005,-0.0050000000000000044,0.004999999999999977,-0.0050000000000000044,-0.0050000000000000044,0.004999999999999977,0.004999999999999977
0,0,0,47,369.0,500,1000,[-0.16],[-0.24],[-0.16],[-0.16],[-0.24],[-0.24],0,1,0,0,1,1,0.15,0.75,0.15,0.15,0.25,0.75,-0.16,-0.24000000000000005,-0.16,-0.16,-0.24000000000000005,-0.24000000000000005,-0.0050000000000000044,0.255,-0.0050000000000000044,-0.0050000000000000044,0.004999999999999977,0.255
0,0,0,48,366.0,500,1000,[-0.16],[-0.24],[-0.16],[-0.16],[-0.24],[-0.24],0,1,1,0,0,1,0.15,0.75,0.7,0.15,0.25,0.8,-0.08,-0.16,-0.12000000000000002,-0.08,-0.16,-0.2,0.034999999999999996,0.295,0.29,0.034999999999999996,0.045,0.30000000000000004
0,0,0,49,362.0,500,1000,[-0.08],[-0.16],[-0.12],[-0.08],[-0.16],[-0.2],1,1,1,0,0,1,0.65,0.75,0.7,0.15,0.2,0.8,-0.12,-0.2,-0.16,-0.12,-0.16,-0.24,0.265,0.275,0.26999999999999996,0.015,0.020000000000000004,0.28
0,0,0,50,356.0,500,1000,[-0.12],[-0.2],[-0.16],[-0.12],[-0.16],[-0.24],1,1,1,1,1,1,0.65,0.75,0.7,0.65,0.7,0.85,-0.08,-0.16,-0.12000000000000002,-0.08,-0.12000000000000002,-0.24,0.28500000000000003,0.295,0.29,0.28500000000000003,0.29,0.305
0,0,0,51,355.0,500,1000,[-0.08],[-0.16],[-0.12],[-0.08],[-0.12],[-0.24],0,0,0,1,0,1,0.1,0.25,0.2,0.7,0.2,0.35,-0.039999999999999994,-0.15999999999999998,-0.12,-0.12,-0.12,-0.23999999999999994,0.030000000000000006,0.04500000000000001,0.04000000000000001,0.29,0.04000000000000001,0.05500000000000002
0,0,0,52,354.0,500,1000,[-0.04],[-0.16],[-0.12],[-0.12],[-0.12],[-0.24],0,0,0,0,1,0,0.1,0.25,0.15,0.15,0.7,0.3,-0.16,-0.27999999999999997,-0.2,-0.2,-0.24,-0.31999999999999995,-0.03,-0.014999999999999986,-0.02500000000000001,-0.02500000000000001,0.22999999999999998,-0.009999999999999981
0,0,0,53,353.0,500,1000,[-0.16],[-0.28],[-0.2],[-0.2],[-0.24],[-0.32],1,0,1,0,0,1,0.1,0.25,0.7,0.15,0.15,0.25,-0.2,-0.32,-0.27999999999999997,-0.24,-0.24,-0.32,-0.05,-0.035,0.21,-0.045,-0.045,-0.035
0,0,0,54,351.0,500,1000,[-0.2],[-0.32],[-0.28],[-0.24],[-0.24],[-0.32],1,0,1,0,0,1,0.1,0.25,0.75,0.1,0.1,0.8,-0.2,-0.31999999999999995,-0.31999999999999995,-0.2,-0.2,-0.36,-0.05,-0.034999999999999976,0.21500000000000002,-0.05,-0.05,0.22000000000000003
0,0,0,55,349.0,500,1000,[-0.2],[-0.32],[-0.32],[-0.2],[-0.2],[-0.36],1,1,1,1,0,1,0.1,0.75,0.25,0.1,0.1,0.8,-0.2,-0.31999999999999995,-0.31999999999999995,-0.2,-0.2,-0.36,-0.05,0.21500000000000002,-0.034999999999999976,-0.05,-0.05,0.22000000000000003
0,0,0,56,347.0,500,1000,[-0.2],[-0.32],[-0.32],[-0.2],[-0.2],[-0.36],1,1,0,0,1,0,0.65,0.25,0.25,0.1,0.65,0.3,-0.16,-0.24,-0.24,-0.12000000000000002,-0.16,-0.27999999999999997,0.245,0.0050000000000000044,0.0050000000000000044,-0.010000000000000009,0.245,0.010000000000000009
0,0,0,57,344.0,500,1000,[-0.16],[-0.24],[-0.24],[-0.12],[-0.16],[-0.28],0,1,0,1,1,0,0.15,0.75,0.25,0.65,0.7,0.25,-0.12,-0.2,-0.2,-0.12,-0.16,-0.2,0.015,0.275,0.024999999999999994,0.265,0.26999999999999996,0.024999999999999994
0,0,0,58,342.0,500,1000,[-0.12],[-0.2],[-0.2],[-0.12],[-0.16],[-0.2],1,1,0,0,0,0,0.7,0.75,0.2,0.15,0.2,0.2,-0.19999999999999998,-0.23999999999999994,-0.19999999999999998,-0.15999999999999998,-0.19999999999999998,-0.19999999999999998,0.25,0.255,1.3877787807814457e-17,-0.0049999999999999906,1.3877787807814457e-17,1.3877787807814457e-17
0,0,0,59,342.0,500,1000,[-0.2],[-0.24],[-0.2],[-0.16],[-0.2],[-0.2],0,1,0,0,0,0,0.15,0.2,0.15,0.15,0.2,0.15,-0.32,-0.36000000000000004,-0.32,-0.32,-0.36,-0.31999999999999995,-0.085,-0.08000000000000002,-0.085,-0.085,-0.07999999999999999,-0.08499999999999998
0,0,0,60,340.0,500,1000,[-0.32],[-0.36],[-0.32],[-0.32],[-0.36],[-0.32],1,1,0,0,0,0,0.65,0.7,0.1,0.1,0.15,0.1,-0.48,-0.52,-0.44000000000000006,-0.44000000000000006,-0.48,-0.43999999999999995,0.08500000000000002,0.08999999999999997,-0.17000000000000004,-0.17000000000000004,-0.16499999999999998,-0.16999999999999998
0,0,0,61,340.0,500,1000,[-0.48],[-0.52],[-0.44],[-0.44],[-0.48],[-0.44],0,0,0,0,0,0,0.15,0.2,0.1,0.05,0.15,0.1,-0.52,-0.56,-0.48,-0.44000000000000006,-0.52,-0.48,-0.185,-0.18000000000000002,-0.19,-0.19500000000000003,-0.185,-0.19
0,0,0,62,338.0,500,1000,[-0.52],[-0.56],[-0.48],[-0.44],[-0.52],[-0.48],1,1,0,1,0,0,0.7,0.75,0.1,0.05,0.1,0.1,-0.52,-0.56,-0.44000000000000006,-0.4,-0.44000000000000006,-0.44000000000000006,0.08999999999999997,0.09499999999999997,-0.17000000000000004,-0.17500000000000002,-0.17000000000000004,-0.17000000000000004
0,0,0,63,334.0,500,1000,[-0.52],[-0.56],[-0.44],[-0.4],[-0.44],[-0.44],1,1,0,1,0,1,0.75,0.8,0.05,0.6,0.1,0.65,-0.44000000000000006,-0.48,-0.27999999999999997,-0.32,-0.32,-0.36000000000000004,0.15499999999999997,0.16000000000000003,-0.11499999999999999,0.13999999999999999,-0.11,0.145
0,0,0,64,333.0,500,1000,[-0.44],[-0.48],[-0.28],[-0.32],[-0.32],[-0.36],0,1,0,0,1,0,0.25,0.3,0.0,0.1,0.65,0.1,-0.48,-0.52,-0.27999999999999997,-0.36000000000000004,-0.4,-0.36,-0.11499999999999999,-0.11000000000000001,-0.13999999999999999,-0.13,0.125,-0.13
0,0,0,65,328.0,500,1000,[-0.48],[-0.52],[-0.28],[-0.36],[-0.4],[-0.36],1,1,1,1,0,1,0.8,0.8,0.55,0.65,0.15,0.6,-0.4,-0.4,-0.2,-0.28,-0.28,-0.24000000000000005,0.2,0.2,0.17500000000000002,0.185,-0.06500000000000002,0.17999999999999997
0,0,0,66,325.0,500,1000,[-0.4],[-0.4],[-0.2],[-0.28],[-0.28],[-0.24],1,0,1,0,0,1,0.8,0.3,0.6,0.15,0.1,0.65,-0.36,-0.36,-0.2,-0.24000000000000005,-0.2,-0.24000000000000005,0.22000000000000003,-0.03,0.19999999999999998,-0.045000000000000026,-0.05,0.205
0,0,0,67,323.0,500,1000,[-0.36],[-0.36],[-0.2],[-0.24],[-0.2],[-0.24],1,1,0,0,0,1,0.3,0.8,0.1,0.1,0.05,0.7,-0.4,-0.4,-0.24,-0.24,-0.2,-0.32,-0.05000000000000002,0.2,-0.06999999999999999,-0.06999999999999999,-0.07500000000000001,0.18999999999999997
0,0,0,68,323.0,500,1000,[-0.4],[-0.4],[-0.24],[-0.24],[-0.2],[-0.32],0,0,0,0,0,0,0.25,0.25,0.1,0.1,0.05,0.2,-0.44000000000000006,-0.44000000000000006,-0.31999999999999995,-0.31999999999999995,-0.27999999999999997,-0.4,-0.09500000000000003,-0.09500000000000003,-0.10999999999999997,-0.10999999999999997,-0.11499999999999999,-0.1
0,0,0,69,322.0,500,1000,[-0.44],[-0.44],[-0.32],[-0.32],[-0.28],[-0.4],0,0,0,1,1,0,0.25,0.25,0.1,0.1,0.6,0.2,-0.39999999999999997,-0.39999999999999997,-0.27999999999999997,-0.27999999999999997,-0.27999999999999997,-0.36,-0.07499999999999998,-0.07499999999999998,-0.08999999999999998,-0.08999999999999998,0.16,-0.07999999999999999
0,0,0,70,320.0,500,1000,[-0.4],[-0.4],[-0.28],[-0.28],[-0.28],[-0.36],1,1,1,1,0,0,0.75,0.2,0.1,0.65,0.1,0.2,-0.39999999999999997,-0.36,-0.27999999999999997,-0.31999999999999995,-0.27999999999999997,-0.36,0.17500000000000002,-0.07999999999999999,-0.08999999999999998,0.16500000000000004,-0.08999999999999998,-0.07999999999999999
0,0,0,71,319.0,500,1000,[-0.4],[-0.36],[-0.28],[-0.32],[-0.28],[-0.36],0,1,1,0,1,1,0.25,0.75,0.1,0.15,0.1,0.2,-0.36,-0.36,-0.24,-0.27999999999999997,-0.24,-0.32,-0.05499999999999999,0.195,-0.06999999999999999,-0.06499999999999999,-0.06999999999999999,-0.06
0,0,0,72,317.0,500,1000,[-0.36],[-0.36],[-0.24],[-0.28],[-0.24],[-0.32],0,1,1,1,0,0,0.2,0.75,0.65,0.15,0.1,0.2,-0.31999999999999995,-0.36,-0.27999999999999997,-0.27999999999999997,-0.24,-0.32,-0.05999999999999997,0.195,0.18500000000000003,-0.06499999999999999,-0.06999999999999999,-0.06
0,0,0,73,315.0,500,1000,[-0.32],[-0.36],[-0.28],[-0.28],[-0.24],[-0.32],0,0,1,0,1,1,0.15,0.2,0.7,0.1,0.1,0.7,-0.36,-0.39999999999999997,-0.39999999999999997,-0.31999999999999995,-0.31999999999999995,-0.4,-0.105,-0.09999999999999998,0.15,-0.10999999999999997,-0.10999999999999997,0.14999999999999997
0,0,0,74,314.0,500,1000,[-0.36],[-0.4],[-0.4],[-0.32],[-0.32],[-0.4],1,1,1,1,0,0,0.15,0.2,0.2,0.65,0.05,0.2,-0.36,-0.4,-0.4,-0.36,-0.27999999999999997,-0.4,-0.105,-0.1,-0.1,0.14500000000000002,-0.11499999999999999,-0.1
0,0,0,75,311.0,500,1000,[-0.36],[-0.4],[-0.4],[-0.36],[-0.28],[-0.4],0,1,1,1,1,0,0.1,0.7,0.7,0.65,0.05,0.15,-0.4,-0.48,-0.48,-0.43999999999999995,-0.36,-0.44000000000000006,-0.15000000000000002,0.10999999999999999,0.10999999999999999,0.10500000000000004,-0.155,-0.14500000000000002
0,0,0,76,311.0,500,1000,[-0.4],[-0.48],[-0.48],[-0.44],[-0.36],[-0.44],0,0,0,1,0,0,0.05,0.2,0.15,0.15,0.05,0.1,-0.48,-0.6000000000000001,-0.56,-0.56,-0.48,-0.5199999999999999,-0.215,-0.20000000000000004,-0.20500000000000002,-0.20500000000000002,-0.215,-0.20999999999999996
